"FILE_ID","FILE_NAME","LOCATION","ELAPSED_TIME","SPECIES","DIFFICULTY_LEVEL","updated_by","updated_on","created_by","created_on"
644,"2146",,5,"201","2",aws_user,2015-09-01 18:22:32.837,aws_user,2015-09-01 18:22:32.837
645,"2148",,5,"201","2",aws_user,2015-09-01 18:22:32.860,aws_user,2015-09-01 18:22:32.860
646,"2151",,5,"210","2",aws_user,2015-09-01 18:22:32.880,aws_user,2015-09-01 18:22:32.880
647,"2152",,10,"210","1",aws_user,2015-09-01 18:22:32.903,aws_user,2015-09-01 18:22:32.903
648,"2160",,5,"206","2",aws_user,2015-09-01 18:22:32.930,aws_user,2015-09-01 18:22:32.930
649,"2161",,10,"201","1",aws_user,2015-09-01 18:22:32.950,aws_user,2015-09-01 18:22:32.950
650,"2165",,5,"201","2",aws_user,2015-09-01 18:22:32.973,aws_user,2015-09-01 18:22:32.973
651,"2166",,5,"201","2",aws_user,2015-09-01 18:22:32.993,aws_user,2015-09-01 18:22:32.993
652,"2167",,5,"201","2",aws_user,2015-09-01 18:22:33.020,aws_user,2015-09-01 18:22:33.020
653,"2170",,5,"201","2",aws_user,2015-09-01 18:22:33.043,aws_user,2015-09-01 18:22:33.043
654,"2172",,5,"201","2",aws_user,2015-09-01 18:22:33.067,aws_user,2015-09-01 18:22:33.067
655,"2174",,5,"209","2",aws_user,2015-09-01 18:22:33.090,aws_user,2015-09-01 18:22:33.090
656,"2176",,5,"206","2",aws_user,2015-09-01 18:22:33.117,aws_user,2015-09-01 18:22:33.117
657,"2182",,10,"206","1",aws_user,2015-09-01 18:22:33.140,aws_user,2015-09-01 18:22:33.140
658,"2183",,5,"206","2",aws_user,2015-09-01 18:22:33.163,aws_user,2015-09-01 18:22:33.163
659,"2184",,5,"206","2",aws_user,2015-09-01 18:22:33.187,aws_user,2015-09-01 18:22:33.187
660,"2186",,5,"206","2",aws_user,2015-09-01 18:22:33.213,aws_user,2015-09-01 18:22:33.213
661,"2187",,5,"206","2",aws_user,2015-09-01 18:22:33.237,aws_user,2015-09-01 18:22:33.237
662,"2188",,5,"206","2",aws_user,2015-09-01 18:22:33.260,aws_user,2015-09-01 18:22:33.260
663,"2197",,5,"210","2",aws_user,2015-09-01 18:22:33.287,aws_user,2015-09-01 18:22:33.287
664,"2207",,5,"210","2",aws_user,2015-09-01 18:22:33.310,aws_user,2015-09-01 18:22:33.310
665,"2213",,5,"209","2",aws_user,2015-09-01 18:22:33.340,aws_user,2015-09-01 18:22:33.340
666,"2215",,5,"209","2",aws_user,2015-09-01 18:22:33.363,aws_user,2015-09-01 18:22:33.363
667,"2216",,5,"209","2",aws_user,2015-09-01 18:22:33.387,aws_user,2015-09-01 18:22:33.387
668,"2218",,5,"209","2",aws_user,2015-09-01 18:22:33.410,aws_user,2015-09-01 18:22:33.410
669,"2220",,5,"305","2",aws_user,2015-09-01 18:22:33.477,aws_user,2015-09-01 18:22:33.477
670,"2221",,5,"305","2",aws_user,2015-09-01 18:22:33.500,aws_user,2015-09-01 18:22:33.500
671,"2222",,5,"305","2",aws_user,2015-09-01 18:22:33.523,aws_user,2015-09-01 18:22:33.523
672,"2231",,5,"305","2",aws_user,2015-09-01 18:22:33.547,aws_user,2015-09-01 18:22:33.547
673,"2237",,5,"212","2",aws_user,2015-09-01 18:22:33.570,aws_user,2015-09-01 18:22:33.570
674,"2242",,5,"212","2",aws_user,2015-09-01 18:22:33.593,aws_user,2015-09-01 18:22:33.593
675,"2245",,5,"212","2",aws_user,2015-09-01 18:22:33.620,aws_user,2015-09-01 18:22:33.620
676,"2246",,5,"212","2",aws_user,2015-09-01 18:22:33.643,aws_user,2015-09-01 18:22:33.643
677,"2248",,5,"201","2",aws_user,2015-09-01 18:22:33.670,aws_user,2015-09-01 18:22:33.670
678,"2249",,5,"713","2",aws_user,2015-09-01 18:22:33.693,aws_user,2015-09-01 18:22:33.693
679,"2253",,5,"305","2",aws_user,2015-09-01 18:22:33.720,aws_user,2015-09-01 18:22:33.720
680,"2254",,5,"305","2",aws_user,2015-09-01 18:22:33.743,aws_user,2015-09-01 18:22:33.743
681,"2257",,10,"306","1",aws_user,2015-09-01 18:22:33.770,aws_user,2015-09-01 18:22:33.770
682,"2260",,5,"306","2",aws_user,2015-09-01 18:22:33.793,aws_user,2015-09-01 18:22:33.793
683,"2266",,5,"306","2",aws_user,2015-09-01 18:22:33.820,aws_user,2015-09-01 18:22:33.820
684,"2267",,5,"306","2",aws_user,2015-09-01 18:22:33.843,aws_user,2015-09-01 18:22:33.843
685,"2268",,10,"306","1",aws_user,2015-09-01 18:22:33.867,aws_user,2015-09-01 18:22:33.867
686,"2276",,5,"306","2",aws_user,2015-09-01 18:22:33.893,aws_user,2015-09-01 18:22:33.893
687,"2277",,5,"306","2",aws_user,2015-09-01 18:22:33.920,aws_user,2015-09-01 18:22:33.920
688,"2282",,5,"205","2",aws_user,2015-09-01 18:22:33.943,aws_user,2015-09-01 18:22:33.943
689,"2286",,5,"205","2",aws_user,2015-09-01 18:22:33.970,aws_user,2015-09-01 18:22:33.970
690,"2291",,5,"205","2",aws_user,2015-09-01 18:22:33.993,aws_user,2015-09-01 18:22:33.993
691,"2306",,5,"205","2",aws_user,2015-09-01 18:22:34.017,aws_user,2015-09-01 18:22:34.017
692,"2308",,5,"303","2",aws_user,2015-09-01 18:22:34.040,aws_user,2015-09-01 18:22:34.040
693,"2319",,5,"303","2",aws_user,2015-09-01 18:22:34.063,aws_user,2015-09-01 18:22:34.063
694,"2328",,5,"307","2",aws_user,2015-09-01 18:22:34.117,aws_user,2015-09-01 18:22:34.117
695,"2330",,10,"307","1",aws_user,2015-09-01 18:22:34.140,aws_user,2015-09-01 18:22:34.140
696,"2335",,5,"307","2",aws_user,2015-09-01 18:22:34.167,aws_user,2015-09-01 18:22:34.167
697,"2339",,5,"307","2",aws_user,2015-09-01 18:22:34.190,aws_user,2015-09-01 18:22:34.190
698,"2345",,5,"204","2",aws_user,2015-09-01 18:22:34.217,aws_user,2015-09-01 18:22:34.217
699,"2347",,5,"204","2",aws_user,2015-09-01 18:22:34.240,aws_user,2015-09-01 18:22:34.240
700,"2348",,5,"204","2",aws_user,2015-09-01 18:22:34.267,aws_user,2015-09-01 18:22:34.267
701,"2352",,5,"204","2",aws_user,2015-09-01 18:22:34.290,aws_user,2015-09-01 18:22:34.290
702,"2355",,5,"204","2",aws_user,2015-09-01 18:22:34.313,aws_user,2015-09-01 18:22:34.313
703,"2357",,5,"211","2",aws_user,2015-09-01 18:22:34.337,aws_user,2015-09-01 18:22:34.337
704,"2358",,5,"211","2",aws_user,2015-09-01 18:22:34.360,aws_user,2015-09-01 18:22:34.360
705,"2360",,5,"211","2",aws_user,2015-09-01 18:22:34.387,aws_user,2015-09-01 18:22:34.387
706,"2374",,5,"303","2",aws_user,2015-09-01 18:22:34.410,aws_user,2015-09-01 18:22:34.410
707,"2388",,5,"303","2",aws_user,2015-09-01 18:22:34.433,aws_user,2015-09-01 18:22:34.433
708,"2400",,5,"706","2",aws_user,2015-09-01 18:22:34.457,aws_user,2015-09-01 18:22:34.457
709,"2404",,10,"706","1",aws_user,2015-09-01 18:22:34.483,aws_user,2015-09-01 18:22:34.483
710,"2410",,10,"706","1",aws_user,2015-09-01 18:22:34.507,aws_user,2015-09-01 18:22:34.507
711,"2412",,5,"706","2",aws_user,2015-09-01 18:22:34.533,aws_user,2015-09-01 18:22:34.533
712,"2418",,5,"420","2",aws_user,2015-09-01 18:22:34.557,aws_user,2015-09-01 18:22:34.557
713,"2419",,5,"420","2",aws_user,2015-09-01 18:22:34.583,aws_user,2015-09-01 18:22:34.583
714,"2431",,5,"404","2",aws_user,2015-09-01 18:22:34.607,aws_user,2015-09-01 18:22:34.607
715,"2433",,5,"404","2",aws_user,2015-09-01 18:22:34.630,aws_user,2015-09-01 18:22:34.630
716,"2434",,5,"404","2",aws_user,2015-09-01 18:22:34.657,aws_user,2015-09-01 18:22:34.657
717,"2435",,5,"404","2",aws_user,2015-09-01 18:22:34.680,aws_user,2015-09-01 18:22:34.680
718,"2436",,5,"404","2",aws_user,2015-09-01 18:22:34.703,aws_user,2015-09-01 18:22:34.703
719,"2437",,5,"404","2",aws_user,2015-09-01 18:22:34.727,aws_user,2015-09-01 18:22:34.727
720,"2438",,5,"404","2",aws_user,2015-09-01 18:22:34.750,aws_user,2015-09-01 18:22:34.750
721,"2440",,5,"404","2",aws_user,2015-09-01 18:22:34.777,aws_user,2015-09-01 18:22:34.777
722,"2445",,5,"404","2",aws_user,2015-09-01 18:22:34.800,aws_user,2015-09-01 18:22:34.800
723,"2451",,10,"404","1",aws_user,2015-09-01 18:22:34.823,aws_user,2015-09-01 18:22:34.823
724,"2452",,10,"404","1",aws_user,2015-09-01 18:22:34.853,aws_user,2015-09-01 18:22:34.853
725,"2455",,5,"404","2",aws_user,2015-09-01 18:22:34.893,aws_user,2015-09-01 18:22:34.893
726,"2463",,5,"404","2",aws_user,2015-09-01 18:22:34.917,aws_user,2015-09-01 18:22:34.917
727,"2465",,5,"404","2",aws_user,2015-09-01 18:22:34.940,aws_user,2015-09-01 18:22:34.940
728,"2470",,5,"404","2",aws_user,2015-09-01 18:22:34.963,aws_user,2015-09-01 18:22:34.963
729,"2479",,5,"207","2",aws_user,2015-09-01 18:22:34.990,aws_user,2015-09-01 18:22:34.990
730,"2481",,5,"210","2",aws_user,2015-09-01 18:22:35.013,aws_user,2015-09-01 18:22:35.013
731,"2484",,5,"209","2",aws_user,2015-09-01 18:22:35.040,aws_user,2015-09-01 18:22:35.040
732,"2492",,5,"207","2",aws_user,2015-09-01 18:22:35.063,aws_user,2015-09-01 18:22:35.063
733,"2497",,5,"207","2",aws_user,2015-09-01 18:22:35.090,aws_user,2015-09-01 18:22:35.090
734,"2505",,5,"207","2",aws_user,2015-09-01 18:22:35.117,aws_user,2015-09-01 18:22:35.117
735,"2508",,5,"701","2",aws_user,2015-09-01 18:22:35.140,aws_user,2015-09-01 18:22:35.140
736,"2528",,5,"214","2",aws_user,2015-09-01 18:22:35.167,aws_user,2015-09-01 18:22:35.167
737,"2529",,5,"207","2",aws_user,2015-09-01 18:22:35.190,aws_user,2015-09-01 18:22:35.190
738,"2533",,5,"214","2",aws_user,2015-09-01 18:22:35.223,aws_user,2015-09-01 18:22:35.223
739,"2534",,5,"207","2",aws_user,2015-09-01 18:22:35.250,aws_user,2015-09-01 18:22:35.250
740,"2535",,5,"214","2",aws_user,2015-09-01 18:22:35.273,aws_user,2015-09-01 18:22:35.273
741,"2537",,5,"214","2",aws_user,2015-09-01 18:22:35.300,aws_user,2015-09-01 18:22:35.300
742,"2541",,5,"214","2",aws_user,2015-09-01 18:22:35.330,aws_user,2015-09-01 18:22:35.330
743,"2551",,5,"207","2",aws_user,2015-09-01 18:22:35.353,aws_user,2015-09-01 18:22:35.353
744,"2575",,5,"214","2",aws_user,2015-09-01 18:22:35.380,aws_user,2015-09-01 18:22:35.380
745,"2576",,5,"214","2",aws_user,2015-09-01 18:22:35.407,aws_user,2015-09-01 18:22:35.407
746,"2580",,5,"214","2",aws_user,2015-09-01 18:22:35.430,aws_user,2015-09-01 18:22:35.430
747,"2582",,5,"207","2",aws_user,2015-09-01 18:22:35.457,aws_user,2015-09-01 18:22:35.457
748,"2584",,5,"207","2",aws_user,2015-09-01 18:22:35.490,aws_user,2015-09-01 18:22:35.490
749,"2586",,5,"214","2",aws_user,2015-09-01 18:22:35.513,aws_user,2015-09-01 18:22:35.513
750,"2587",,5,"214","2",aws_user,2015-09-01 18:22:35.540,aws_user,2015-09-01 18:22:35.540
751,"2588",,5,"214","2",aws_user,2015-09-01 18:22:35.563,aws_user,2015-09-01 18:22:35.563
752,"2590",,5,"106","2",aws_user,2015-09-01 18:22:35.587,aws_user,2015-09-01 18:22:35.587
753,"2602",,10,"106","1",aws_user,2015-09-01 18:22:35.610,aws_user,2015-09-01 18:22:35.610
754,"2604",,10,"106","1",aws_user,2015-09-01 18:22:35.637,aws_user,2015-09-01 18:22:35.637
755,"2607",,5,"106","2",aws_user,2015-09-01 18:22:35.663,aws_user,2015-09-01 18:22:35.663
756,"2610",,5,"106","2",aws_user,2015-09-01 18:22:35.690,aws_user,2015-09-01 18:22:35.690
757,"2619",,5,"106","2",aws_user,2015-09-01 18:22:35.717,aws_user,2015-09-01 18:22:35.717
758,"2624",,5,"106","2",aws_user,2015-09-01 18:22:35.740,aws_user,2015-09-01 18:22:35.740
759,"2640",,5,"406","2",aws_user,2015-09-01 18:22:35.763,aws_user,2015-09-01 18:22:35.763
760,"2643",,10,"406","1",aws_user,2015-09-01 18:22:35.790,aws_user,2015-09-01 18:22:35.790
761,"2652",,5,"110","2",aws_user,2015-09-01 18:22:35.813,aws_user,2015-09-01 18:22:35.813
762,"2659",,10,"110","1",aws_user,2015-09-01 18:22:35.840,aws_user,2015-09-01 18:22:35.840
763,"2661",,5,"110","2",aws_user,2015-09-01 18:22:35.863,aws_user,2015-09-01 18:22:35.863
764,"2671",,5,"106","2",aws_user,2015-09-01 18:22:35.890,aws_user,2015-09-01 18:22:35.890
765,"2677",,10,"406","1",aws_user,2015-09-01 18:22:35.917,aws_user,2015-09-01 18:22:35.917
766,"2684",,10,"406","1",aws_user,2015-09-01 18:22:35.940,aws_user,2015-09-01 18:22:35.940
767,"2685",,5,"406","2",aws_user,2015-09-01 18:22:35.967,aws_user,2015-09-01 18:22:35.967
768,"2688",,5,"406","2",aws_user,2015-09-01 18:22:36.000,aws_user,2015-09-01 18:22:36.000
769,"2692",,5,"406","2",aws_user,2015-09-01 18:22:36.023,aws_user,2015-09-01 18:22:36.023
770,"2698",,5,"110","2",aws_user,2015-09-01 18:22:36.047,aws_user,2015-09-01 18:22:36.047
771,"2699",,5,"110","2",aws_user,2015-09-01 18:22:36.070,aws_user,2015-09-01 18:22:36.070
772,"2700",,5,"110","2",aws_user,2015-09-01 18:22:36.097,aws_user,2015-09-01 18:22:36.097
773,"2701",,5,"110","2",aws_user,2015-09-01 18:22:36.120,aws_user,2015-09-01 18:22:36.120
774,"2704",,10,"110","1",aws_user,2015-09-01 18:22:36.143,aws_user,2015-09-01 18:22:36.143
775,"2706",,5,"110","2",aws_user,2015-09-01 18:22:36.170,aws_user,2015-09-01 18:22:36.170
776,"2707",,5,"110","2",aws_user,2015-09-01 18:22:36.193,aws_user,2015-09-01 18:22:36.193
777,"2708",,10,"110","1",aws_user,2015-09-01 18:22:36.220,aws_user,2015-09-01 18:22:36.220
778,"2709",,5,"110","2",aws_user,2015-09-01 18:22:36.243,aws_user,2015-09-01 18:22:36.243
779,"2714",,5,"110","2",aws_user,2015-09-01 18:22:36.267,aws_user,2015-09-01 18:22:36.267
780,"2716",,10,"110","1",aws_user,2015-09-01 18:22:36.290,aws_user,2015-09-01 18:22:36.290
781,"2719",,5,"110","2",aws_user,2015-09-01 18:22:36.320,aws_user,2015-09-01 18:22:36.320
782,"2741",,10,"103","1",aws_user,2015-09-01 18:22:36.347,aws_user,2015-09-01 18:22:36.347
783,"2754",,5,"103","2",aws_user,2015-09-01 18:22:36.370,aws_user,2015-09-01 18:22:36.370
784,"2771",,5,"103","2",aws_user,2015-09-01 18:22:36.410,aws_user,2015-09-01 18:22:36.410
785,"2775",,10,"105","1",aws_user,2015-09-01 18:22:36.433,aws_user,2015-09-01 18:22:36.433
786,"2778",,5,"102","2",aws_user,2015-09-01 18:22:36.497,aws_user,2015-09-01 18:22:36.497
787,"2791",,5,"102","2",aws_user,2015-09-01 18:22:36.523,aws_user,2015-09-01 18:22:36.523
788,"2802",,5,"102","2",aws_user,2015-09-01 18:22:36.553,aws_user,2015-09-01 18:22:36.553
789,"2805",,5,"102","2",aws_user,2015-09-01 18:22:36.580,aws_user,2015-09-01 18:22:36.580
790,"2829",,5,"105","2",aws_user,2015-09-01 18:22:36.603,aws_user,2015-09-01 18:22:36.603
791,"2836",,5,"105","2",aws_user,2015-09-01 18:22:36.633,aws_user,2015-09-01 18:22:36.633
792,"2869",,5,"105","2",aws_user,2015-09-01 18:22:36.660,aws_user,2015-09-01 18:22:36.660
793,"2891",,10,"105","1",aws_user,2015-09-01 18:22:36.687,aws_user,2015-09-01 18:22:36.687
794,"2899",,5,"105","2",aws_user,2015-09-01 18:22:36.710,aws_user,2015-09-01 18:22:36.710
795,"2904",,5,"105","2",aws_user,2015-09-01 18:22:36.740,aws_user,2015-09-01 18:22:36.740
796,"2910",,5,"105","2",aws_user,2015-09-01 18:22:36.763,aws_user,2015-09-01 18:22:36.763
797,"2918",,5,"102","2",aws_user,2015-09-01 18:22:36.790,aws_user,2015-09-01 18:22:36.790
798,"2920",,5,"102","2",aws_user,2015-09-01 18:22:36.817,aws_user,2015-09-01 18:22:36.817
799,"2924",,5,"105","2",aws_user,2015-09-01 18:22:36.840,aws_user,2015-09-01 18:22:36.840
800,"2926",,10,"105","1",aws_user,2015-09-01 18:22:36.867,aws_user,2015-09-01 18:22:36.867
801,"2928",,5,"105","2",aws_user,2015-09-01 18:22:36.890,aws_user,2015-09-01 18:22:36.890
802,"2929",,5,"105","2",aws_user,2015-09-01 18:22:36.917,aws_user,2015-09-01 18:22:36.917
803,"2941",,5,"105","2",aws_user,2015-09-01 18:22:36.947,aws_user,2015-09-01 18:22:36.947
804,"2950",,5,"403","2",aws_user,2015-09-01 18:22:36.977,aws_user,2015-09-01 18:22:36.977
805,"2960",,5,"403","2",aws_user,2015-09-01 18:22:37.000,aws_user,2015-09-01 18:22:37.000
806,"2966",,5,"403","2",aws_user,2015-09-01 18:22:37.027,aws_user,2015-09-01 18:22:37.027
807,"2970",,5,"403","2",aws_user,2015-09-01 18:22:37.053,aws_user,2015-09-01 18:22:37.053
808,"2981",,5,"403","2",aws_user,2015-09-01 18:22:37.077,aws_user,2015-09-01 18:22:37.077
809,"2985",,5,"403","2",aws_user,2015-09-01 18:22:37.100,aws_user,2015-09-01 18:22:37.100
810,"2989",,5,"403","2",aws_user,2015-09-01 18:22:37.127,aws_user,2015-09-01 18:22:37.127
811,"2992",,5,"403","2",aws_user,2015-09-01 18:22:37.170,aws_user,2015-09-01 18:22:37.170
812,"2995",,10,"403","1",aws_user,2015-09-01 18:22:37.193,aws_user,2015-09-01 18:22:37.193
813,"3014",,5,"603","2",aws_user,2015-09-01 18:22:37.220,aws_user,2015-09-01 18:22:37.220
814,"3020",,5,"104","2",aws_user,2015-09-01 18:22:37.243,aws_user,2015-09-01 18:22:37.243
815,"3021",,5,"104","2",aws_user,2015-09-01 18:22:37.270,aws_user,2015-09-01 18:22:37.270
816,"3023",,5,"104","2",aws_user,2015-09-01 18:22:37.297,aws_user,2015-09-01 18:22:37.297
817,"3026",,5,"104","2",aws_user,2015-09-01 18:22:37.320,aws_user,2015-09-01 18:22:37.320
818,"3027",,10,"104","1",aws_user,2015-09-01 18:22:37.343,aws_user,2015-09-01 18:22:37.343
819,"3029",,5,"104","2",aws_user,2015-09-01 18:22:37.370,aws_user,2015-09-01 18:22:37.370
820,"3030",,5,"104","2",aws_user,2015-09-01 18:22:37.393,aws_user,2015-09-01 18:22:37.393
821,"3032",,10,"104","1",aws_user,2015-09-01 18:22:37.417,aws_user,2015-09-01 18:22:37.417
822,"3033",,5,"104","2",aws_user,2015-09-01 18:22:37.440,aws_user,2015-09-01 18:22:37.440
823,"3038",,5,"401","2",aws_user,2015-09-01 18:22:37.510,aws_user,2015-09-01 18:22:37.510
824,"3046",,5,"401","2",aws_user,2015-09-01 18:22:37.577,aws_user,2015-09-01 18:22:37.577
825,"3048",,5,"401","2",aws_user,2015-09-01 18:22:37.690,aws_user,2015-09-01 18:22:37.690
826,"3050",,5,"401","2",aws_user,2015-09-01 18:22:37.830,aws_user,2015-09-01 18:22:37.830
827,"3053",,5,"401","2",aws_user,2015-09-01 18:22:37.897,aws_user,2015-09-01 18:22:37.897
828,"3055",,5,"401","2",aws_user,2015-09-01 18:22:38.023,aws_user,2015-09-01 18:22:38.023
829,"3059",,5,"401","2",aws_user,2015-09-01 18:22:38.087,aws_user,2015-09-01 18:22:38.087
830,"3066",,5,"403","2",aws_user,2015-09-01 18:22:38.113,aws_user,2015-09-01 18:22:38.113
831,"3076",,10,"403","1",aws_user,2015-09-01 18:22:38.140,aws_user,2015-09-01 18:22:38.140
832,"3097",,10,"403","1",aws_user,2015-09-01 18:22:38.170,aws_user,2015-09-01 18:22:38.170
833,"3103",,5,"403","2",aws_user,2015-09-01 18:22:38.193,aws_user,2015-09-01 18:22:38.193
834,"3105",,10,"403","1",aws_user,2015-09-01 18:22:38.220,aws_user,2015-09-01 18:22:38.220
835,"3110",,10,"403","1",aws_user,2015-09-01 18:22:38.243,aws_user,2015-09-01 18:22:38.243
836,"3118",,5,"602","2",aws_user,2015-09-01 18:22:38.270,aws_user,2015-09-01 18:22:38.270
837,"3122",,5,"602","2",aws_user,2015-09-01 18:22:38.297,aws_user,2015-09-01 18:22:38.297
838,"3129",,5,"602","2",aws_user,2015-09-01 18:22:38.367,aws_user,2015-09-01 18:22:38.367
839,"3137",,5,"605","2",aws_user,2015-09-01 18:22:38.393,aws_user,2015-09-01 18:22:38.393
840,"3144",,10,"602","1",aws_user,2015-09-01 18:22:38.420,aws_user,2015-09-01 18:22:38.420
841,"3148",,10,"104","1",aws_user,2015-09-01 18:22:38.443,aws_user,2015-09-01 18:22:38.443
842,"3152",,5,"104","2",aws_user,2015-09-01 18:22:38.470,aws_user,2015-09-01 18:22:38.470
843,"3157",,5,"104","2",aws_user,2015-09-01 18:22:38.497,aws_user,2015-09-01 18:22:38.497
844,"3161",,5,"104","2",aws_user,2015-09-01 18:22:38.523,aws_user,2015-09-01 18:22:38.523
845,"3163",,5,"104","2",aws_user,2015-09-01 18:22:38.550,aws_user,2015-09-01 18:22:38.550
846,"3165",,5,"102","2",aws_user,2015-09-01 18:22:38.573,aws_user,2015-09-01 18:22:38.573
847,"3168",,5,"102","2",aws_user,2015-09-01 18:22:38.600,aws_user,2015-09-01 18:22:38.600
848,"3176",,10,"102","1",aws_user,2015-09-01 18:22:38.627,aws_user,2015-09-01 18:22:38.627
849,"3177",,5,"102","2",aws_user,2015-09-01 18:22:38.650,aws_user,2015-09-01 18:22:38.650
850,"3183",,10,"102","1",aws_user,2015-09-01 18:22:38.673,aws_user,2015-09-01 18:22:38.673
851,"3188",,5,"104","2",aws_user,2015-09-01 18:22:38.700,aws_user,2015-09-01 18:22:38.700
852,"3189",,10,"104","1",aws_user,2015-09-01 18:22:38.723,aws_user,2015-09-01 18:22:38.723
853,"3191",,5,"104","2",aws_user,2015-09-01 18:22:38.747,aws_user,2015-09-01 18:22:38.747
854,"3196",,5,"104","2",aws_user,2015-09-01 18:22:38.770,aws_user,2015-09-01 18:22:38.770
855,"3199",,5,"410","2",aws_user,2015-09-01 18:22:38.793,aws_user,2015-09-01 18:22:38.793
856,"3208",,5,"410","2",aws_user,2015-09-01 18:22:38.820,aws_user,2015-09-01 18:22:38.820
857,"3211",,5,"410","2",aws_user,2015-09-01 18:22:38.843,aws_user,2015-09-01 18:22:38.843
858,"3215",,5,"410","2",aws_user,2015-09-01 18:22:38.873,aws_user,2015-09-01 18:22:38.873
859,"3219",,5,"410","2",aws_user,2015-09-01 18:22:38.900,aws_user,2015-09-01 18:22:38.900
860,"3222",,5,"410","2",aws_user,2015-09-01 18:22:38.923,aws_user,2015-09-01 18:22:38.923
861,"3228",,5,"410","2",aws_user,2015-09-01 18:22:38.950,aws_user,2015-09-01 18:22:38.950
862,"3233",,5,"602","2",aws_user,2015-09-01 18:22:38.973,aws_user,2015-09-01 18:22:38.973
863,"3235",,5,"602","2",aws_user,2015-09-01 18:22:39.000,aws_user,2015-09-01 18:22:39.000
864,"3238",,5,"605","2",aws_user,2015-09-01 18:22:39.023,aws_user,2015-09-01 18:22:39.023
865,"3241",,10,"602","1",aws_user,2015-09-01 18:22:39.050,aws_user,2015-09-01 18:22:39.050
866,"3255",,5,"602","2",aws_user,2015-09-01 18:22:39.077,aws_user,2015-09-01 18:22:39.077
867,"3260",,5,"602","2",aws_user,2015-09-01 18:22:39.100,aws_user,2015-09-01 18:22:39.100
868,"3265",,10,"602","1",aws_user,2015-09-01 18:22:39.127,aws_user,2015-09-01 18:22:39.127
869,"3268",,5,"403","2",aws_user,2015-09-01 18:22:39.153,aws_user,2015-09-01 18:22:39.153
870,"3277",,5,"403","2",aws_user,2015-09-01 18:22:39.177,aws_user,2015-09-01 18:22:39.177
871,"3287",,5,"401","2",aws_user,2015-09-01 18:22:39.200,aws_user,2015-09-01 18:22:39.200
872,"3288",,10,"401","1",aws_user,2015-09-01 18:22:39.227,aws_user,2015-09-01 18:22:39.227
873,"3291",,10,"401","1",aws_user,2015-09-01 18:22:39.253,aws_user,2015-09-01 18:22:39.253
874,"3293",,5,"401","2",aws_user,2015-09-01 18:22:39.280,aws_user,2015-09-01 18:22:39.280
875,"3301",,5,"401","2",aws_user,2015-09-01 18:22:39.303,aws_user,2015-09-01 18:22:39.303
876,"3314",,5,"401","2",aws_user,2015-09-01 18:22:39.327,aws_user,2015-09-01 18:22:39.327
877,"3320",,5,"401","2",aws_user,2015-09-01 18:22:39.357,aws_user,2015-09-01 18:22:39.357
878,"3324",,5,"715","2",aws_user,2015-09-01 18:22:39.380,aws_user,2015-09-01 18:22:39.380
879,"3328",,5,"715","2",aws_user,2015-09-01 18:22:39.407,aws_user,2015-09-01 18:22:39.407
880,"3331",,5,"715","2",aws_user,2015-09-01 18:22:39.433,aws_user,2015-09-01 18:22:39.433
881,"3345",,5,"103","2",aws_user,2015-09-01 18:22:39.467,aws_user,2015-09-01 18:22:39.467
882,"3358",,10,"410","1",aws_user,2015-09-01 18:22:39.490,aws_user,2015-09-01 18:22:39.490
883,"3362",,5,"410","2",aws_user,2015-09-01 18:22:39.517,aws_user,2015-09-01 18:22:39.517
884,"3363",,5,"410","2",aws_user,2015-09-01 18:22:39.540,aws_user,2015-09-01 18:22:39.540
885,"3376",,5,"410","2",aws_user,2015-09-01 18:22:39.563,aws_user,2015-09-01 18:22:39.563
886,"3383",,5,"410","2",aws_user,2015-09-01 18:22:39.593,aws_user,2015-09-01 18:22:39.593
887,"3388",,5,"103","2",aws_user,2015-09-01 18:22:39.617,aws_user,2015-09-01 18:22:39.617
888,"3389",,5,"103","2",aws_user,2015-09-01 18:22:39.643,aws_user,2015-09-01 18:22:39.643
889,"3391",,5,"103","2",aws_user,2015-09-01 18:22:39.667,aws_user,2015-09-01 18:22:39.667
890,"3392",,10,"103","1",aws_user,2015-09-01 18:22:39.690,aws_user,2015-09-01 18:22:39.690
891,"3408",,5,"103","2",aws_user,2015-09-01 18:22:39.717,aws_user,2015-09-01 18:22:39.717
892,"3417",,5,"103","2",aws_user,2015-09-01 18:22:39.740,aws_user,2015-09-01 18:22:39.740
893,"3427",,5,"103","2",aws_user,2015-09-01 18:22:39.767,aws_user,2015-09-01 18:22:39.767
894,"3448",,10,"103","1",aws_user,2015-09-01 18:22:39.790,aws_user,2015-09-01 18:22:39.790
895,"3449",,10,"103","1",aws_user,2015-09-01 18:22:39.817,aws_user,2015-09-01 18:22:39.817
896,"3451",,10,"103","1",aws_user,2015-09-01 18:22:39.840,aws_user,2015-09-01 18:22:39.840
897,"3452",,10,"103","1",aws_user,2015-09-01 18:22:39.867,aws_user,2015-09-01 18:22:39.867
898,"3453",,5,"103","2",aws_user,2015-09-01 18:22:39.893,aws_user,2015-09-01 18:22:39.893
899,"3458",,5,"106","2",aws_user,2015-09-01 18:22:39.920,aws_user,2015-09-01 18:22:39.920
900,"3462",,10,"106","1",aws_user,2015-09-01 18:22:39.943,aws_user,2015-09-01 18:22:39.943
