"MLog","Name","Primary","CreateBy","CreateDate","UpdateBy","UpdateDate"
5382,Monkey,1,jheyde,2021-01-27 13:07:59.533,D,2021-01-27 13:07:59.533
5383,Lemur,1,jheyde,2021-01-27 13:12:11.763,D,2021-01-27 13:12:11.763
5384,Remy,1,mlippincot,2021-02-09 19:26:56.537,D,2021-02-09 19:26:56.537
5385,Moira Rose,1,lbraso,2021-03-15 11:17:09.420,D,2021-03-15 11:17:09.420
5391,Aiya,1,lbraso,2021-03-16 10:49:23.980,D,2021-03-16 10:49:23.980
5392,Pebbles,1,mlippincot,2021-02-21 08:56:25.623,D,2021-02-21 08:56:25.623
5393,Rubble,1,mlippincot,2021-02-21 08:57:31.643,D,2021-02-21 08:57:31.643
5394,Greedy B.,1,ngordon,2021-06-25 15:59:26.120,D,2021-06-25 15:59:26.120
5395,Gibbs,1,lbraso,2021-03-23 07:43:34.193,D,2021-03-23 07:43:34.193
6394,Darling,1,mlippincot,2021-02-21 08:56:59.803,D,2021-02-21 08:56:59.803
6397,Chloe,1,lbraso,2021-02-23 12:25:32.223,D,2021-02-23 12:25:32.223
6398,Froggy,1,jheyde,2021-03-23 14:26:57.333,D,2021-03-23 14:26:57.333
6399,Toad,1,jheyde,2021-03-23 14:27:41.963,D,2021-03-23 14:27:41.963
6400,Lizard,1,jheyde,2021-03-23 14:28:45.327,D,2021-03-23 14:28:45.327
6401,Mr305,1,jheyde,2021-03-23 14:30:58.063,D,2021-03-23 14:30:58.063
6402,Pokey,1,mlippincot,2021-03-07 10:10:09.423,D,2021-03-07 10:10:09.423
6404,Ticktock,1,lbraso,2021-05-12 11:27:12.240,D,2021-05-12 11:27:12.240
6405,Forky,1,mlippincot,2021-03-08 14:15:34.077,D,2021-03-08 14:15:34.077
6406,Asha,1,cmiller,2021-03-22 11:56:24.070,D,2021-03-22 11:56:24.070
6407,Vie,1,mlippincot,2021-03-16 12:26:18.807,D,2021-03-16 12:26:18.807
6408,Bellissima,1,mlippincot,2021-03-16 12:26:46.007,D,2021-03-16 12:26:46.007
6409,Mandy,1,lbraso,2021-03-14 05:49:24.543,D,2021-03-14 05:49:24.543
6410,Manilow,1,lbraso,2021-05-30 07:16:14.520,D,2021-05-30 07:16:14.520
6412,Avena,1,lbraso,2021-05-12 11:19:21.863,D,2021-05-12 11:19:21.863
6415,Finch,1,jheyde,2021-04-08 15:43:48.847,D,2021-04-08 15:43:48.847
6417,Panda,1,jheyde,2021-04-08 15:44:20.230,D,2021-04-08 15:44:20.230
6418,Bongo,1,jheyde,2021-04-08 15:44:58.213,D,2021-04-08 15:44:58.213
6419,Canary,1,jheyde,2021-04-08 15:45:48.237,D,2021-04-08 15:45:48.237
6420,Hammerhead,1,jheyde,2021-04-08 15:46:44.143,D,2021-04-08 15:46:44.143
6422,Lilpeep,1,lbraso,2021-05-12 11:22:26.667,D,2021-05-12 11:22:26.667
6423,Fowler,1,lbraso,2021-05-16 12:46:56.570,D,2021-05-16 12:46:56.570
6424,Lawrence,1,cmiller,2021-05-11 06:12:38.007,D,2021-05-11 06:12:38.007
7424,Lativa,1,mlippincot,2021-04-24 11:20:40.093,D,2021-04-24 11:20:40.093
7426,Myerslee,1,mlippincot,2021-05-02 06:06:23.170,D,2021-05-02 06:06:23.170
7427,Toucan,1,jheyde,2021-05-13 12:43:38.453,D,2021-05-13 12:43:38.453
7428,Calliope,1,mlippincot,2021-05-02 06:06:54.287,D,2021-05-02 06:06:54.287
7429,Shantay,1,lbraso,2021-09-29 08:47:26.350,D,2021-09-29 08:47:26.350
7431,Morty,1,lbraso,2021-09-29 08:47:56.737,D,2021-09-29 08:47:56.737
7432,Bianca,1,lbraso,2021-09-21 08:34:29.767,D,2021-09-21 08:34:29.767
7433,Gerard,1,cmiller,2021-05-11 06:13:28.990,D,2021-05-11 06:13:28.990
7436,Astoria,1,lbraso,2021-09-21 08:34:53.917,D,2021-09-21 08:34:53.917
7437,Sheep,1,jheyde,2021-07-01 14:02:43.110,D,2021-07-01 14:02:43.110
7439,Maybell,1,lbraso,2021-09-29 08:48:23.330,D,2021-09-29 08:48:23.330
7440,Balou,1,mlippincot,2021-06-10 11:16:18.227,D,2021-06-10 11:16:18.227
7441,Soleil ,1,mlippincot,2021-06-10 11:23:25.103,D,2021-06-10 11:23:25.103
7447,Idina,1,mlippincot,2021-07-14 11:51:53.003,D,2021-07-14 11:51:53.003
7452,"SB046 ""Snorty""",1,dboyd,2021-07-24 13:25:46.237,D,2021-07-24 13:25:46.237
7453,SB163,1,dboyd,2021-07-24 13:29:27.953,D,2021-07-24 13:29:27.953
7454,"TB017 ""Tail""",1,dboyd,2021-07-24 13:31:48.810,D,2021-07-24 13:31:48.810
7455,Panini,1,lbraso,2021-09-29 08:49:00.560,D,2021-09-29 08:49:00.560
7460,Cherrysota,1,mlippincot,2021-08-17 08:21:09.713,D,2021-08-17 08:21:09.713
7462,Wentz,1,cmiller,2021-08-12 11:11:18.203,D,2021-08-12 11:11:18.203
7463,Tega,1,cmiller,2021-08-17 13:53:48.113,D,2021-08-17 13:53:48.113
7466,Eleven,1,cmiller,2021-11-15 07:40:00.683,D,2021-11-15 07:40:00.683
7467,Piccolina,1,mlippincot,2021-09-01 08:18:20.253,D,2021-09-01 08:18:20.253
7470,Tober,1,mlippincot,2021-10-21 07:22:41.810,D,2021-10-21 07:22:41.810
7492,Snuggles,1,jheyde,2021-10-27 13:52:24.873,D,2021-10-27 13:52:24.873
7494,Waterbear,1,jheyde,2021-10-27 13:52:49.453,D,2021-10-27 13:52:49.453
7495,Baylo,1,mlippincot,2021-10-21 08:01:14.257,D,2021-10-21 08:01:14.257
7496,Flapjack,1,mlippincot,2021-11-01 08:06:28.420,D,2021-11-01 08:06:28.420
7504,Halloweeno,1,lbraso,2021-11-17 06:02:53.253,D,2021-11-17 06:02:53.253
7505,Ozzy,1,lbraso,2021-11-17 06:05:02.833,D,2021-11-17 06:05:02.833
8505,Knox,1,lbraso,2021-11-17 06:07:12.113,D,2021-11-17 06:07:12.113
8506,Iguana,1,lbraso,2021-11-17 06:09:14.760,D,2021-11-17 06:09:14.760
8508,Ferret,1,jheyde,2021-11-15 16:12:51.707,D,2021-11-15 16:12:51.707
8509,Corleone,1,lbraso,2022-01-11 07:18:36.550,D,2022-01-11 07:18:36.550
8512,TinkTink,1,lbraso,2022-01-12 13:41:16.470,ngordon,2022-01-13 10:00:06.470
8514,Corduroy ,1,mlippincot,2021-12-08 15:26:34.947,D,2021-12-08 15:26:34.947
8515,Kristoff,1,mlippincot,2021-12-08 15:26:50.013,D,2021-12-08 15:26:50.013
8517,TexasTeeMiguel,1,lbraso,2022-07-26 12:13:37.023,D,2022-07-26 12:13:37.023
8518,Clank,1,lbraso,2022-01-12 13:41:35.467,D,2022-01-12 13:41:35.467
8519,Buttercup,1,cmiller,2022-02-03 15:23:29.940,D,2022-02-03 15:23:29.940
8520,Mordecai,1,cmiller,2022-01-19 17:54:32.253,D,2022-01-19 17:54:32.253
8521,Gnocchi,1,lbraso,2022-05-04 06:55:18.800,D,2022-05-04 06:55:18.800
8522,Inigo,1,cmiller,2022-01-19 17:55:21.397,D,2022-01-19 17:55:21.397
8523,Westley,1,cmiller,2022-02-03 15:24:10.353,D,2022-02-03 15:24:10.353
8524,Duncan,1,lbraso,2022-01-11 07:23:48.173,D,2022-01-11 07:23:48.173
8525,Donut,1,lbraso,2022-05-04 06:41:15.390,D,2022-05-04 06:41:15.390
8527,Mettwurst,1,lbraso,2022-05-04 06:56:06.437,D,2022-05-04 06:56:06.437
8528,Lillian,1,lmcduffie,2022-03-07 12:53:14.323,D,2022-03-07 12:53:14.323
8532,Reckless,1,lbraso,2023-03-06 05:45:22.083,D,2023-03-06 05:45:22.083
9532,Plunk,1,lbraso,2022-04-20 10:32:41.790,D,2022-04-20 10:32:41.790
9534,Marduk,1,tcalleson,2022-04-11 09:20:16.113,D,2022-04-11 09:20:16.113
9536,Focaccia,1,lbraso,2022-05-04 06:56:50.053,ngordon,2023-07-11 07:27:27.570
9537,Crumpet,1,lbraso,2022-04-20 10:33:14.773,D,2022-04-20 10:33:14.773
9538,Biscuit,1,lbraso,2022-04-20 10:33:42.580,D,2022-04-20 10:33:42.580
9541,Biscotti,1,lbraso,2022-05-04 06:57:31.207,D,2022-05-04 06:57:31.207
9542,Baguette,1,lbraso,2022-04-20 10:34:20.407,D,2022-04-20 10:34:20.407
9543,Yago,1,lbraso,2022-05-04 06:58:15.467,D,2022-05-04 06:58:15.467
9544,Patchouli,1,lbraso,2022-04-20 10:35:05.270,D,2022-04-20 10:35:05.270
9546,Fezzik,1,cmiller,2022-04-12 09:56:46.977,D,2022-04-12 09:56:46.977
9547,Ciabatta,1,lbraso,2022-04-20 10:35:36.553,D,2022-04-20 10:35:36.553
9555,Einhorn,1,lbraso,2022-04-20 10:36:09.207,D,2022-04-20 10:36:09.207
9556,Hoagie,1,lbraso,2022-05-04 06:59:03.417,D,2022-05-04 06:59:03.417
9557,Hei Hei,1,cmiller,2022-04-12 10:00:30.417,D,2022-04-12 10:00:30.417
9558,Paprika,1,lbraso,2022-03-21 11:59:19.793,D,2022-03-21 11:59:19.793
9559,Tama,1,lbraso,2022-03-21 12:06:11.847,D,2022-03-21 12:06:11.847
9560,Scone,1,lbraso,2022-04-20 10:36:46.470,D,2022-04-20 10:36:46.470
9563,Panettone,1,lbraso,2022-07-13 03:45:39.003,D,2022-07-13 03:45:39.003
9571,Mango,1,mlippincot,2022-05-02 13:45:34.017,D,2022-05-02 13:45:34.017
9572,Momo,1,mlippincot,2022-05-02 07:00:52.370,D,2022-05-02 07:00:52.370
9573,Goonie,1,mlippincot,2022-05-11 08:10:23.460,D,2022-05-11 08:10:23.460
9574,Brioche,1,lbraso,2022-07-13 03:46:17.853,D,2022-07-13 03:46:17.853
9575,Roti,1,lbraso,2022-07-13 03:46:50.560,D,2022-07-13 03:46:50.560
9576,Naan,1,lbraso,2022-07-13 03:47:16.553,D,2022-07-13 03:47:16.553
9578,Origin,1,lbraso,2022-05-17 09:41:41.027,D,2022-05-17 09:41:41.027
9579,Pumpernickel,1,lbraso,2022-07-13 03:47:55.917,D,2022-07-13 03:47:55.917
9581,Churro,1,lbraso,2022-11-28 06:20:06.813,D,2022-11-28 06:20:06.813
9582,Jensen,1,mlippincot,2022-06-07 11:09:07.030,D,2022-06-07 11:09:07.030
9583,Relay,1,cmiller,2022-06-09 18:02:39.610,D,2022-06-09 18:02:39.610
9584,Mino,1,lbraso,2022-11-28 06:22:25.697,D,2022-11-28 06:22:25.697
9587,Manakey,1,lbraso,2022-08-31 14:23:46.493,D,2022-08-31 14:23:46.493
9589,Duval,1,lbraso,2022-08-31 14:24:14.650,D,2022-08-31 14:24:14.650
9593,Humperdinck,1,cmiller,2022-08-16 12:57:45.840,D,2022-08-16 12:57:45.840
9595,Bicarla,1,mlippincot,2022-08-12 08:25:23.273,D,2022-08-12 08:25:23.273
9597,Bindi,1,mlippincot,2022-08-30 05:41:19.710,D,2022-08-30 05:41:19.710
9598,Nymeria,1,cmiller,2022-09-12 09:47:31.303,D,2022-09-12 09:47:31.303
9599,Frenchfry,1,mlippincot,2022-09-08 11:17:20.270,D,2022-09-08 11:17:20.270
9601,Lluvia,1,mlippincot,2022-09-09 10:35:44.123,D,2022-09-09 10:35:44.123
9602,Morado,1,mlippincot,2022-09-13 05:56:08.013,D,2022-09-13 05:56:08.013
9610,Filo,1,lbraso,2023-03-06 05:51:00.757,D,2023-03-06 05:51:00.757
9629,Ripkin,1,mlippincot,2022-11-07 08:16:02.933,D,2022-11-07 08:16:02.933
9636,Bombay,1,lbraso,2023-03-06 05:44:34.487,D,2023-03-06 05:44:34.487
9637,Kristana,1,mlippincot,2022-12-26 13:32:25.790,D,2022-12-26 13:32:25.790
9638,MissBeHaven,1,mlippincot,2022-12-26 13:28:52.250,D,2022-12-26 13:28:52.250
9639,Garlicknot,1,lbraso,2023-03-06 05:46:20.940,D,2023-03-06 05:46:20.940
9640,Plover,1,lbraso,2023-03-06 05:41:47.910,D,2023-03-06 05:41:47.910
9641,Willet,1,lbraso,2023-03-06 05:42:22.607,D,2023-03-06 05:42:22.607
9642,Yoyo,1,lbraso,2023-01-29 07:54:48.317,D,2023-01-29 07:54:48.317
9644,Piso,1,mlippincot,2023-01-11 09:14:53.053,D,2023-01-11 09:14:53.053
9646,Nolia,1,mlippincot,2023-01-11 09:14:10.440,D,2023-01-11 09:14:10.440
9647,Barnaby,1,mlippincot,2023-01-24 10:16:50.080,D,2023-01-24 10:16:50.080
9648,Glacial,1,mlippincot,2023-01-24 10:13:09.517,D,2023-01-24 10:13:09.517
9653,Test's Folly,1,tcalleson,2023-01-19 12:43:19.577,D,2023-01-19 12:43:19.577
9654,Burro,1,mlippincot,2023-01-24 10:16:25.450,D,2023-01-24 10:16:25.450
9655,Milagro,1,lbraso,2023-03-06 05:43:23.110,D,2023-03-06 05:43:23.110
9656,Tajfun,1,KBouchard,2023-03-24 08:52:28.433,D,2023-03-24 08:52:28.433
9657,Lychee,1,lbraso,2023-05-21 04:17:48.520,D,2023-05-21 04:17:48.520
9658,Delgado,1,mlippincot,2023-01-24 09:42:13.133,D,2023-01-24 09:42:13.133
9659,Alpine,1,mlippincot,2023-01-24 09:42:30.287,D,2023-01-24 09:42:30.287
9660,Burrger,1,mlippincot,2023-01-27 10:23:41.060,D,2023-01-27 10:23:41.060
9662,Maple,1,mlippincot,2023-01-31 14:24:34.660,D,2023-01-31 14:24:34.660
9663,Waffles,1,mlippincot,2023-01-31 14:24:51.240,D,2023-01-31 14:24:51.240
9664,Cannoli,1,mlippincot,2023-01-31 14:25:09.050,D,2023-01-31 14:25:09.050
9665,Nighthawk,1,lbraso,2023-03-06 05:47:26.013,D,2023-03-06 05:47:26.013
9666,MrDobak,1,lbraso,2023-03-06 05:48:07.840,D,2023-03-06 05:48:07.840
9669,Hawksmoor,1,lbraso,2023-07-11 11:33:25.980,D,2023-07-11 11:33:25.980
9671,Wolfsbane,1,lbraso,2023-07-16 07:07:55.717,D,2023-07-16 07:07:55.717
9672,Reba,1,mlippincot,2023-02-14 13:11:47.833,D,2023-02-14 13:11:47.833
9673,Vamo,1,mlippincot,2023-02-14 13:12:07.890,D,2023-02-14 13:12:07.890
9674,Hiccup,1,cmiller,2023-02-28 13:56:23.667,D,2023-02-28 13:56:23.667
9676,Amethyst,1,mlippincot,2023-02-24 11:33:29.543,D,2023-02-24 11:33:29.543
9677,Allure,1,mlippincot,2023-02-24 11:33:45.367,D,2023-02-24 11:33:45.367
9678,Hendrick,1,lbraso,2023-06-20 09:54:47.013,D,2023-06-20 09:54:47.013
9679,Corazon,1,lbraso,2023-07-16 04:26:34.327,D,2023-07-16 04:26:34.327
9680,Vistique,1,mlippincot,2023-03-21 05:51:33.220,D,2023-03-21 05:51:33.220
9681,Annamaria,1,mlippincot,2023-03-21 05:50:17.047,D,2023-03-21 05:50:17.047
9682,Nashua,1,lbraso,2023-06-25 09:04:49.567,D,2023-06-25 09:04:49.567
9685,Coventry,1,lbraso,2023-06-25 09:05:23.050,D,2023-06-25 09:05:23.050
9686,Socks,1,lbraso,2023-06-25 09:05:53.213,D,2023-06-25 09:05:53.213
9687,Nimoy,1,lbraso,2023-06-25 09:06:25.610,D,2023-06-25 09:06:25.610
9694,Peoria,1,lbraso,2023-06-25 09:06:50.757,D,2023-06-25 09:06:50.757
9695,Kasper,1,lbraso,2023-03-21 10:18:08.233,D,2023-03-21 10:18:08.233
9696,Empress,1,mlippincot,2023-04-10 15:38:43.613,D,2023-04-10 15:38:43.613
10705,Roz,1,mlippincot,2023-04-24 09:20:35.747,ngordon,2023-04-29 14:07:03.823
11701,Biggles,1,lbraso,2023-07-16 07:08:44.380,D,2023-07-16 07:08:44.380
11702,Sidecar,1,lbraso,2023-07-16 07:09:01.997,D,2023-07-16 07:09:01.997
11703,Pasilla,1,lbraso,2023-07-16 04:32:09.933,D,2023-07-16 04:32:09.933
11704,Siblings,1,mlippincot,2023-05-09 11:14:56.447,D,2023-05-09 11:14:56.447
11710,Bleumo,1,mlippincot,2023-06-30 11:08:30.283,ngordon,2023-07-07 07:58:21.230
11711,Rolee,1,mlippincot,2023-06-30 11:08:47.947,ngordon,2023-07-07 07:57:36.537
11715,Creola,1,lbraso,2023-09-10 06:13:38.157,D,2023-09-10 06:13:38.157
11719,Scoville,1,lbraso,2023-08-15 07:27:19.053,D,2023-08-15 07:27:19.053
11720,Habanero,1,mlippincot,2023-07-28 06:32:32.963,D,2023-07-28 06:32:32.963
11724,Bethany,1,lbraso,2024-04-03 10:14:31.897,D,2024-04-03 10:14:31.897
11725,Pepperpec,1,lbraso,2023-10-01 05:00:31.490,D,2023-10-01 05:00:31.490
11727,Copperpot,1,lbraso,2023-10-10 10:51:11.570,D,2023-10-10 10:51:11.570
11728,Clawford,1,lbraso,2023-10-10 10:51:57.780,ngordon,2024-01-08 09:06:19.093
11746,Serrano,1,mlippincot,2023-09-08 12:31:09.287,D,2023-09-08 12:31:09.287
11748,Chuckwagon,1,lbraso,2023-10-02 05:15:59.120,D,2023-10-02 05:15:59.120
11749,Sabal,1,mlippincot,2023-09-08 12:31:22.690,D,2023-09-08 12:31:22.690
11756,Tabasco,1,mlippincot,2023-09-15 09:47:28.023,D,2023-09-15 09:47:28.023
11760,Culver,1,mlippincot,2023-10-05 11:05:50.403,D,2023-10-05 11:05:50.403
11761,Vora,1,lbraso,2024-01-08 06:44:57.447,D,2024-01-08 06:44:57.447
11762,Roberta,1,mlippincot,2023-11-27 12:55:37.110,D,2023-11-27 12:55:37.110
11763,Applejax,1,cmiller,2024-04-01 12:25:02.733,D,2024-04-01 12:25:02.733
11764,Cider,1,cmiller,2024-04-01 12:26:18.343,D,2024-04-01 12:26:18.343
11765,Tini,1,cmiller,2024-04-01 12:27:23.587,D,2024-04-01 12:27:23.587
11766,Fiddydent,1,lbraso,2024-01-08 06:45:28.280,D,2024-01-08 06:45:28.280
11767,ManateeJones,1,lbraso,2024-01-08 06:29:29.157,D,2024-01-08 06:29:29.157
11768,Aberdeen,1,lbraso,2024-07-08 04:39:46.507,D,2024-07-08 04:39:46.507
11770,Lilypad,1,lbraso,2024-01-08 06:45:58.490,D,2024-01-08 06:45:58.490
11771,Latke,1,lbraso,2024-02-26 05:28:55.223,D,2024-02-26 05:28:55.223
11775,Klondike,1,mlippincot,2024-01-09 09:39:59.677,D,2024-01-09 09:39:59.677
11776,Grizzly,1,mlippincot,2024-01-09 09:40:17.170,D,2024-01-09 09:40:17.170
11783,Toast,1,lbraso,2024-02-26 05:29:26.757,D,2024-02-26 05:29:26.757
11785,Kingsley,1,mlippincot,2024-01-23 06:47:08.810,D,2024-01-23 06:47:08.810
11789,Arthur,1,mlippincot,2024-01-22 12:33:55.540,D,2024-01-22 12:33:55.540
11792,Brisk,1,mlippincot,2024-01-22 12:36:17.273,D,2024-01-22 12:36:17.273
11793,Zamboni,1,mlippincot,2024-02-12 12:06:49.200,D,2024-02-12 12:06:49.200
11794,Puck,1,mlippincot,2024-02-12 12:07:03.790,D,2024-02-12 12:07:03.790
11795,Icing,1,mlippincot,2024-02-12 12:07:21.027,D,2024-02-12 12:07:21.027
11796,not given,1,ngordon,2024-01-26 13:46:31.130,D,2024-01-26 13:46:31.130
11797,Gordita,1,lmcduffie,2024-12-21 12:07:28.873,D,2024-12-21 12:07:28.873
11798,Icebear,1,lbraso,2024-02-26 05:30:16.820,D,2024-02-26 05:30:16.820
11799,Kodiak,1,lbraso,2024-02-26 05:30:41.683,D,2024-02-26 05:30:41.683
11800,Azalea,1,lbraso,2024-04-03 10:15:08.290,D,2024-04-03 10:15:08.290
11801,Wicket,1,vedmonds,2024-03-05 11:56:00.283,D,2024-03-05 11:56:00.283
11803,Chrysanthemum,1,lbraso,2024-04-15 10:55:06.030,D,2024-04-15 10:55:06.030
11804,Cobble,1,lbraso,2024-04-03 10:16:02.383,D,2024-04-03 10:16:02.383
11805,TayTay,1,lbraso,2024-04-03 10:16:56.800,D,2024-04-03 10:16:56.800
11806,Yeti,1,mlippincot,2024-02-28 07:07:55.690,D,2024-02-28 07:07:55.690
11809,Preppy,1,lbraso,2024-04-15 11:05:11.240,D,2024-04-15 11:05:11.240
11810,Mermaid,1,mlippincot,2024-03-07 13:50:17.260,D,2024-03-07 13:50:17.260
11817,Peony,1,lbraso,2024-04-03 10:17:33.090,D,2024-04-03 10:17:33.090
11818,Salvage,1,lbraso,2024-06-16 05:21:21.300,D,2024-06-16 05:21:21.300
11819,Notorious,1,lbraso,2024-04-03 10:18:09.277,D,2024-04-03 10:18:09.277
11821,Orchid,1,lbraso,2024-04-15 10:55:56.337,D,2024-04-15 10:55:56.337
11822,Fozzie,1,mlippincot,2024-03-26 12:56:31.657,D,2024-03-26 12:56:31.657
11826,Kimbell,1,lbraso,2024-07-08 04:39:12.550,D,2024-07-08 04:39:12.550
11827,Monarch,1,lbraso,2024-06-16 05:21:47.207,D,2024-06-16 05:21:47.207
11828,Synovial,1,lbraso,2024-07-28 12:20:05.347,D,2024-07-28 12:20:05.347
11829,Cypher,1,lbraso,2024-07-28 12:20:30.373,D,2024-07-28 12:20:30.373
11830,Lantana,1,lbraso,2024-07-02 03:59:21.747,D,2024-07-02 03:59:21.747
11832,Poquito,1,lbraso,2024-08-13 11:06:37.103,D,2024-08-13 11:06:37.103
11836,Tugboat,1,lbraso,2024-07-02 03:59:49.590,D,2024-07-02 03:59:49.590
11837,Celtic,1,lbraso,2024-07-28 12:16:48.477,D,2024-07-28 12:16:48.477
11840,Redrock,1,lbraso,2024-07-28 12:21:03.753,D,2024-07-28 12:21:03.753
11844,CocoBean,1,lbraso,2024-07-28 12:17:57.227,D,2024-07-28 12:17:57.227
11845,Alfred,1,lbraso,2024-08-19 11:38:27.920,D,2024-08-19 11:38:27.920
11848,Dawlee,1,mlippincot,2024-07-08 12:37:23.973,D,2024-07-08 12:37:23.973
11849,Tequila,1,lbraso,2024-07-28 12:19:29.170,D,2024-07-28 12:19:29.170
11873,Biscayne,1,mlippincot,2024-07-08 12:38:31.420,D,2024-07-08 12:38:31.420
11878,Firecracker,1,mlippincot,2024-07-08 12:38:50.730,D,2024-07-08 12:38:50.730
11891,Giovanni,1,lbraso,2024-10-28 13:23:14.683,D,2024-10-28 13:23:14.683
11893,Teeman,1,mlippincot,2024-09-23 08:04:05.210,D,2024-09-23 08:04:05.210
11901,Mosiac,1,lbraso,2024-11-19 09:59:03.710,D,2024-11-19 09:59:03.710
11906,Prudence,1,lbraso,2024-10-29 09:32:58.293,D,2024-10-29 09:32:58.293
11907,Gully,1,mlippincot,2024-11-12 07:20:40.473,D,2024-11-12 07:20:40.473
11908,GEOT,1,tcalleson,2024-11-08 12:23:29.677,D,2024-11-08 12:23:29.677
11910,Dora,1,mlippincot,2024-11-21 08:30:46.897,D,2024-11-21 08:30:46.897
11916,Thinmint,1,mlippincot,2024-12-03 10:53:15.763,D,2024-12-03 10:53:15.763
11920,Mudonna,1,mlippincot,2024-12-10 06:49:01.830,D,2024-12-10 06:49:01.830
11931,Tawana,1,ngordon,2024-12-31 10:55:49.637,D,2024-12-31 10:55:49.637
