"MLog","ReqHalfYr","ReqYear","Health","HealthDiag","Bloods","Status","Time","Weight","EstW","WDate","Length","EstL","LDate","VetID","Org","CreateBy","CreateDate","UpdateBy","UpdateDate"
369,"1",2010,S,"Physical deformity; undetermined illness 2008, recovering",N,CondNon,,682,N,2010-02-03 00:00:00.000,297,N,2009-08-25 00:00:00.000,gmyers,COL,gmyers,2010-02-16 15:12:06.557,D,2010-02-16 15:12:06.557
369,"1",2011,S,S,N,CondNon,,723,N,2011-02-01 00:00:00.000,277,N,2011-02-01 00:00:00.000,gmyers,COL,dwarmolts,2011-02-07 11:09:40.620,nadimey,2011-03-16 12:06:10.060
369,"1",2012,S,"Severe skin sloughing and septic episode late in 2011. Intensive care for 7 weeks. Possible viral etiology. Recovering (as of March, 2012).",A,CondNon,,609,N,2012-02-08 00:00:00.000,284,N,2012-02-08 00:00:00.000,mbarrie,COL,dwarmolts,2012-03-12 15:46:13.393,D,2012-03-12 15:46:13.393
369,"1",2013,S,"Slow overall weight loss. Periodic bouts of anorexia, about every 2 months. Mild anemia, persistant for past year. No new skin lesion in 6 months.",A,CondNon,,476,N,2013-01-03 00:00:00.000,274,N,2012-08-30 00:00:00.000,mbarrie,COL,dwarmolts,2013-01-31 09:54:12.303,D,2013-01-31 09:54:12.303
369,"1",2014,S,Eating and behaving normally. Gaining weight. No illness episodes for greater than a year. Mild anemia and mild low WBC.,A,CondNon,,654,N,2014-02-13 00:00:00.000,279,N,2014-02-13 00:00:00.000,mbarrie,COL,dwarmolts,2014-02-14 13:13:10.030,D,2014-02-14 13:13:10.030
369,"1",2015,S,"Eating and behaving normally. Good weight. Illness episode in September, 2014 (poor appetite, some loose teeth). Requiring tube feeding and treatment. Recovered with treatment. Has been stable since this episode.",N,CondNon,,610,N,2015-03-18 00:00:00.000,304,N,2015-03-18 00:00:00.000,mbarrie,COL,dwarmolts,2015-03-24 15:36:00.137,D,2015-03-24 15:36:00.137
369,"1",2016,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 10 months.,N,CondNon,,714,N,2016-01-14 00:00:00.000,284,N,2016-01-14 00:00:00.000,mbarrie,COL,dwarmolts,2016-01-18 10:41:47.090,D,2016-01-18 10:41:47.090
369,"1",2017,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 2 years.,N,CondNon,,718,N,2017-02-08 00:00:00.000,296,N,2017-02-08 00:00:00.000,rjunge,COL,rjunge,2017-02-16 09:59:30.710,D,2017-02-16 09:59:30.710
369,"1",2018,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 2 years.,N,CondNon,,883,N,2018-01-23 00:00:00.000,317,N,2018-01-23 00:00:00.000,rjunge,COL,rjunge,2018-02-05 11:10:21.780,D,2018-02-05 11:10:21.780
369,"1",2019,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 4 years.,N,CondNon,,969,N,2019-01-23 00:00:00.000,289,N,2019-01-23 00:00:00.000,rjunge,COL,rjunge,2019-01-29 06:48:16.600,D,2019-01-29 06:48:16.600
369,"1",2020,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 5 years.,N,CondNon,,1018,N,2020-02-06 00:00:00.000,338,N,2020-02-06 00:00:00.000,rjunge,COL,rjunge,2020-02-10 06:02:35.970,D,2020-02-10 06:02:35.970
369,"1",2021,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 5 years.,N,CondNon,,1062,N,2021-06-23 00:00:00.000,335,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-06-29 10:26:35.617,D,2021-06-29 10:26:35.617
369,"1",2022,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 5 years.,N,CondNon,,1062,N,2022-02-05 00:00:00.000,328,N,2022-02-05 00:00:00.000,rjunge,COL,rjunge,2022-02-18 10:55:18.410,D,2022-02-18 10:55:18.410
369,"1",2023,S,Physical exam within normal limits,N,CondNon,G,1066,N,2023-02-08 00:00:00.000,317,N,2023-02-08 00:00:00.000,rjunge,COL,rjunge,2023-02-15 08:28:56.250,D,2023-02-15 08:28:56.250
369,"2",2009,S,"Physical deformity; undetermined illness 2008, recovering",N,CondNon,,309,N,2009-08-26 00:00:00.000,264,N,2009-08-26 00:00:00.000,gmyers,COL,gmyers,2009-08-26 12:35:24.760,D,2009-08-26 12:35:24.760
369,"2",2010,S,"Physical deformity; undetermined illness 2008, recovering",N,CondNon,,714,N,2010-08-03 00:00:00.000,274,N,2010-08-03 00:00:00.000,gmyers,COL,dwarmolts,2010-08-09 16:06:55.760,D,2010-08-09 16:06:55.760
369,"2",2011,S,s,N,CondNon,,1555,N,2011-08-03 00:00:00.000,289,N,2011-08-03 00:00:00.000,gmyers,COL,dwarmolts,2011-08-04 18:06:57.040,D,2011-08-04 18:06:57.040
369,"2",2012,S,Severe skin sloughing and sepsis Nov/Dec 2011. Intensive care for 7 weeks. Viral etiology?  Relapse skin disease and anorexia May 29. Treatment with famcyclovir. 4 weeks of treatment. Milder relapse in August. Trtment 1 week. Weight loss.,A,CondNon,,534,N,2012-08-30 00:00:00.000,274,N,2012-08-30 00:00:00.000,mbarrie,COL,dwarmolts,2012-09-01 10:51:43.200,D,2012-09-01 10:51:43.200
369,"2",2013,S,"Health has improved over last 6 months. Gaining weight. No bouts of anorexia or skin lesions during this period. She has persistent mild anemai (29%) during this period, including July 18,2013",A,CondNon,,560,N,2013-07-18 00:00:00.000,269,N,2013-07-18 00:00:00.000,mbarrie,COL,dwarmolts,2013-07-22 14:38:54.380,D,2013-07-22 14:38:54.380
369,"2",2014,S,"Eating and behaving normally. Gaining weight. Illness episode April 2014. Poor appetite, some loose teeth. Responded with treatment.",N,CondNon,,646,N,2014-04-24 00:00:00.000,279,Y,2014-04-24 00:00:00.000,mbarrie,COL,dwarmolts,2014-08-12 10:30:59.590,D,2014-08-12 10:30:59.590
369,"2",2015,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 10 months.,N,CondNon,,653,N,2015-08-05 00:00:00.000,295,N,2015-08-05 00:00:00.000,mbarrie,COL,dwarmolts,2015-08-09 15:18:02.383,D,2015-08-09 15:18:02.383
369,"2",2016,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 2 years.,N,CondNon,,742,N,2016-07-12 00:00:00.000,320,N,2016-07-12 00:00:00.000,rjunge,COL,rjunge,2016-07-24 08:44:21.583,D,2016-07-24 08:44:21.583
369,"2",2018,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 3 years.,N,CondNon,,919,N,2018-06-28 00:00:00.000,312,N,2018-06-28 00:00:00.000,rjunge,COL,rjunge,2018-07-13 06:01:06.633,D,2018-07-13 06:01:06.633
369,"2",2019,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 4 years.,N,CondNon,,974,N,2019-07-18 00:00:00.000,335,N,2019-07-18 00:00:00.000,rjunge,COL,rjunge,2019-07-19 11:45:55.903,D,2019-07-19 11:45:55.903
369,"2",2020,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 5 years.,N,CondNon,,1045,N,2020-07-13 00:00:00.000,334,N,2020-07-13 00:00:00.000,rjunge,COL,rjunge,2020-07-28 08:49:08.830,D,2020-07-28 08:49:08.830
369,"2",2021,S,Eating and behaving normally. Good weight. Have had no Illness episodes for 5 years.,N,CondNon,,1065,N,2021-06-23 00:00:00.000,335,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-12-22 12:25:53.490,D,2021-12-22 12:25:53.490
369,"2",2022,S,healthy,N,CondNon,G,1060,N,2022-02-15 00:00:00.000,335,N,2022-02-15 00:00:00.000,rjunge,COL,rjunge,2022-08-25 03:51:30.170,D,2022-08-25 03:51:30.170
369,"2",2024,S,Healthy,X,CondNon,G,1070,N,2024-05-27 00:00:00.000,326,N,2024-05-27 00:00:00.000,kseeley,COL,kseeley,2024-07-08 11:04:49.820,D,2024-07-08 11:04:49.820
371,"1",2009,S,No health concerns at this time.,U,CondRel,G,656,N,2008-09-04 00:00:00.000,305,N,2008-09-04 00:00:00.000,sgearhart,SWF,sgearhart,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
371,"1",2010,G,"She is slightly azotemic, will need to recheck blood parameters in the next 2-3 weeks otherwise no other 
health issues at this time.",A,CondRel,G,709,N,2010-02-25 00:00:00.000,308,N,2010-02-25 00:00:00.000,sgearhart,SWF,bwagoner,2010-02-25 16:05:08.693,D,2010-02-25 16:05:08.693
371,"1",2011,S,No current health issues at this time.,N,CondRel,G,757,N,2011-10-20 00:00:00.000,312,N,2011-10-20 00:00:00.000,sgearhart,SWF,bwagoner,2011-03-06 11:10:19.287,D,2011-03-06 11:10:19.287
371,"1",2012,S,"No pending health issues at this time. She did fine with the move from manatee exhibit to new holding pool, did not shut down on eating.",N,CondRel,G,784,N,2011-11-28 00:00:00.000,318,N,2011-11-28 00:00:00.000,sgearhart,SWF,bwagoner,2012-02-29 16:20:55.927,D,2012-02-29 16:20:55.927
371,"1",2013,S,No pending health issues at this time. ,N,CondRel,G,657,N,2013-02-14 00:00:00.000,328,N,2013-02-14 00:00:00.000,sgearhart,SWF,bwagoner,2013-03-12 03:39:36.350,D,2013-03-12 03:39:36.350
371,"1",2014,S,No pending health issues at this time. Long Term Female.,N,CondNon,G,750,N,2014-02-27 00:00:00.000,329,N,2014-02-27 00:00:00.000,sgearhart,SWF,bwagoner,2014-03-07 17:00:03.053,D,2014-03-07 17:00:03.053
371,"1",2015,S,No pending health issues at this time. Long Term Female.,N,CondNon,,832,N,2015-03-26 00:00:00.000,315,N,2015-03-26 00:00:00.000,sgearhart,SWF,bwagoner,2015-04-02 11:35:28.360,D,2015-04-02 11:35:28.360
371,"2",2009,G,"Monocytosis, will need to recheck
blood in 2 weeks.",A,CondRel,G,315,N,2009-09-01 00:00:00.000,305,N,2009-09-01 00:00:00.000,sgearhart,SWF,bwagoner,2009-09-01 16:28:41.510,D,2009-09-01 16:28:41.510
371,"2",2010,S,No current health issues at this time.,N,CondRel,G,743,N,2010-06-15 00:00:00.000,307,N,2010-06-15 00:00:00.000,sgearhart,SWF,bwagoner,2010-08-08 17:00:40.023,D,2010-08-08 17:00:40.023
371,"2",2011,S,No pending health issues at this time.,N,CondRel,G,777,N,2011-03-30 00:00:00.000,317,N,2011-03-30 00:00:00.000,sgearhart,SWF,bwagoner,2011-08-01 17:06:41.813,D,2011-08-01 17:06:41.813
371,"2",2012,S,"No pending health issues at this time. Oakley did have some elevated blood parameters from her last physical, these will need to be rechecked.",A,CondRel,G,741,N,2012-04-20 00:00:00.000,318,N,2011-11-28 00:00:00.000,sgearhart,SWF,bwagoner,2012-08-07 16:23:36.657,D,2012-08-07 16:23:36.657
371,"2",2013,S,No pending health issues at this time. Long term female.,N,CondNon,G,657,N,2013-02-14 00:00:00.000,328,N,2013-02-14 00:00:00.000,sgearhart,SWF,bwagoner,2013-07-31 14:13:22.993,D,2013-07-31 14:13:22.993
371,"2",2014,S,No pending health issues at this time. Long Term Female.,N,CondNon,,775,N,2014-08-06 00:00:00.000,328,N,2014-08-06 00:00:00.000,sgearhart,SWF,bwagoner,2014-08-07 09:29:20.020,D,2014-08-07 09:29:20.020
371,"2",2015,S,No pending health issues at this time. Long Term Female.,X,CondNon,,832,N,2015-03-26 00:00:00.000,315,N,2015-03-26 00:00:00.000,sgearhart,SWF,bwagoner,2015-08-10 12:21:48.890,D,2015-08-10 12:21:48.890
371,"2",2020,S,No pending health issues at this time. Long Term Female.,N,CondNon,,859,N,2020-07-14 00:00:00.000,331,N,2020-07-14 00:00:00.000,creid,SWF,lbraso,2020-08-03 11:34:46.033,D,2020-08-03 11:34:46.033
371,"2",2023,S,normal,N,CondNon,,1029,N,2023-08-18 00:00:00.000,332,N,2023-08-18 00:00:00.000,creid,SWF,lbraso,2023-09-17 10:42:28.050,D,2023-09-17 10:42:28.050
372,"1",2009,S,"papilloma virus, lession free",U,CondRel,G,927,N,2009-02-02 00:00:00.000,358,N,2009-02-02 00:00:00.000,gmyers,COL,gmyers,2009-03-13 00:00:00.000,D,2009-07-09 10:54:07.033
372,"1",2010,S,"History of papillomavirus, appears healthy",N,Release,W,943,N,2010-02-03 00:00:00.000,356,N,2009-08-25 00:00:00.000,gmyers,COL,gmyers,2010-02-16 15:13:49.510,D,2010-02-16 15:13:49.510
372,"2",2009,S,"History of papillomavirus, appears healthy",N,Release,W,411,N,2009-08-25 00:00:00.000,325,N,2009-08-25 00:00:00.000,gmyers,COL,gmyers,2009-08-26 12:40:06.170,D,2009-08-26 12:40:06.170
372,"2",2010,S,"History of papillomavirus, appears healthy",X,Release,W,987,N,2010-08-02 00:00:00.000,338,N,2010-08-02 00:00:00.000,gmyers,COL,dwarmolts,2010-08-09 16:08:56.480,D,2010-08-09 16:08:56.480
397,"1",2009,G,No recent change in the paddle lesion.  ,U,CondRel,G,642,N,2009-02-04 00:00:00.000,305,N,2009-02-04 00:00:00.000,treidarson,SWC,treidarson,2009-03-05 00:00:00.000,D,2009-07-09 10:54:07.033
397,"1",2010,G,G,U,CondNon,G,612,N,2010-02-22 00:00:00.000,305,N,2010-07-22 00:00:00.000,sgearhart,SWC,bwagoner,2010-02-11 16:28:06.677,nadimey,2010-02-19 13:37:08.187
397,"1",2012,G,"Large open tail wound, inflammation, intermittent reduced appetite and weight loss.  Oro-pharyngeal disease of unknown etiology (currently undergoing treatment).  Bloodwork increased SAA.  ",A,CondNon,G,611,N,2012-01-31 00:00:00.000,293,N,2012-01-31 00:00:00.000,enolan,LVS,lmcduffie,2012-03-02 16:53:15.503,D,2012-03-02 16:53:15.503
397,"1",2013,G,"Chronic large open tail wound.  Oropharyngeal disease of unknown etiology, recurrent despite medical treatment.  Bloodwork shows elevated alpha 2, beta, gamma globulins, elevated fibrinogen, normal SAA, abnormal A/G ratio.",A,CondNon,G,572,N,2013-02-02 00:00:00.000,292,N,2013-02-02 00:00:00.000,enolan,LVS,lmcduffie,2013-02-22 15:23:11.170,D,2013-02-22 15:23:11.170
397,"2",2009,G,Chronic ulcerated paddle edge and osteomyelitis of coccygeal spine.  ,N,CondNon,G,290,N,2009-07-22 00:00:00.000,305,N,2009-07-22 00:00:00.000,tschmitt,SWC,kyip,2009-08-26 12:39:52.543,D,2009-08-26 12:39:52.543
397,"2",2010,G,Chronic ulcerated paddle edge and osteomyelitis of coccygeal spine. Blood-increased globulins.,A,CondNon,,566,N,2010-06-21 00:00:00.000,286,N,2010-06-21 00:00:00.000,sgearhart,SWF,bwagoner,2010-08-08 17:24:43.403,D,2010-08-08 17:24:43.403
397,"2",2011,S,"Large open tail wound, inflammation, intermittent reduced appetite and weight loss (currently undergoing treatment).
Bloodwork increased creatinine, SAA.  ",A,CondNon,G,562,N,2011-07-14 00:00:00.000,286,N,2011-07-14 00:00:00.000,enolan,LVS,lmcduffie,2011-07-28 17:52:09.867,D,2011-07-28 17:52:09.867
397,"2",2012,G,"Large open tail wound.  Recurrence of oro-pharyngeal disease of unknown etiology.  Bloodwork shows elevated alpha 2, beta, and gamma globulins, elevated fibrinogen, elevated SAA.",A,CondNon,G,579,N,2012-07-27 00:00:00.000,292,N,2012-07-27 00:00:00.000,enolan,LVS,lmcduffie,2012-08-24 14:44:10.987,D,2012-08-24 14:44:10.987
397,"2",2013,G,"Large open tail wound with draining tract, lean body condition. Chronic oro-pharyngeal disease of unknown etiology (currently undergoing treatment), tracheitis. Bloodwork:  intermittent increased SAA. ",A,CondNon,G,595,N,2013-06-18 00:00:00.000,295,N,2013-06-18 00:00:00.000,enolan,LVS,lmcduffie,2013-08-05 14:54:29.337,D,2013-08-05 14:54:29.337
411,"1",2009,S,"Bouyancy,Papilloma Virus",U,CondRel,G,886,N,2008-10-02 00:00:00.000,293,N,2009-03-08 00:00:00.000,mlowe,HSSWP,mlowe,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
411,"1",2010,S,Bouyancy issue pending radiographic exam by facility vet Dr. Ray Ball.,N,CondRel,G,411,N,2009-08-28 00:00:00.000,263,N,2009-08-28 00:00:00.000,mlowe,HSSWP,slowe,2010-01-15 18:10:12.143,D,2010-01-15 18:10:12.143
411,"1",2011,U,U,N,CondRel,G,841,N,2011-03-03 00:00:00.000,311,N,2011-03-03 00:00:00.000,mwalsh,HSSWP,slowe,2011-01-14 10:57:06.210,nadimey,2011-03-07 12:37:22.910
411,"1",2012,S,"Chronic muscular-skeletal disease involving central spine with abnormal EMGS. 
Blood work: Intermittent elevated creatinine.
Enrolled in weight reduction study. Study halted in August to allow for growth for young manatees to be released.",N,CondRel,G,897,N,2012-03-08 00:00:00.000,305,N,2012-03-08 00:00:00.000,rball,HSSWP,slowe,2012-03-11 16:56:44.107,D,2012-03-11 16:56:44.107
411,"1",2013,S,"Chronic muscular-skeletal disease involving central spine Blood work: Intermittent elevated creatinine.
Long Term Captive.",N,CondNon,,880,N,2013-03-11 00:00:00.000,295,N,2013-03-11 00:00:00.000,rball,HSSWP,slowe,2013-03-27 09:56:18.353,D,2013-03-27 09:56:18.353
411,"1",2014,S,Long term captive female.,N,CondNon,,859,N,2014-04-03 00:00:00.000,315,N,2014-04-03 00:00:00.000,rball,HSSWP,slowe,2014-05-20 12:08:03.853,D,2014-05-20 12:08:03.853
411,"1",2015,S,Long term captive female.,N,CondNon,,896,N,2015-04-07 00:00:00.000,314,N,2015-04-07 00:00:00.000,rball,HSSWP,tfowler,2015-04-13 08:51:16.213,D,2015-04-13 08:51:16.213
411,"1",2016,S,Long term captive female.,N,CondNon,,895,N,2015-04-09 00:00:00.000,310,N,2015-04-09 00:00:00.000,rball,HSSWP,tfowler,2016-04-19 06:20:24.070,D,2016-04-19 06:20:24.070
411,"1",2019,S,Long term captive female.,N,CondNon,,823,N,2019-03-08 00:00:00.000,304,N,2019-03-08 00:00:00.000,sgearhart,HSSWP,tfowler,2019-03-30 13:15:59.040,D,2019-03-30 13:15:59.040
411,"2",2009,S,Bouyancy issues resolved.Some ongoing issues with skin lesions.,N,CondRel,G,347,N,2009-08-28 00:00:00.000,329,N,2009-08-28 00:00:00.000,mlowe,HSSWP,slowe,2009-09-02 19:08:43.290,D,2009-09-02 19:08:43.290
411,"2",2010,U,U,N,CondRel,G,836,N,2010-08-19 00:00:00.000,335,N,2010-08-19 00:00:00.000,mwalsh,HSSWP,slowe,2010-08-24 14:35:14.997,nadimey,2010-08-24 15:24:26.720
411,"2",2011,S,"Chronic muscular-skeletal disease involving central spine with abnormal EMGS. 
Blood work: Intermittent elevated creatinine.",A,CondRel,G,850,N,2011-08-04 00:00:00.000,312,N,2011-08-04 00:00:00.000,mwalsh,HSSWP,slowe,2011-08-05 14:53:53.833,D,2011-08-05 14:53:53.833
411,"2",2012,S,"Chronic muscular-skeletal disease involving central spine Blood work: Intermittent elevated creatinine.
Long Term Captive.",A,CondNon,,904,N,2012-08-23 00:00:00.000,306,N,2012-08-23 00:00:00.000,rball,HSSWP,slowe,2012-08-31 14:28:15.160,D,2012-08-31 14:28:15.160
411,"2",2013,S,S,N,CondNon,,834,N,2013-07-31 00:00:00.000,310,N,2013-08-01 00:00:00.000,rball,HSSWP,slowe,2013-08-05 11:30:01.137,dszemer,2013-08-14 12:24:04.237
411,"2",2014,S,Long term captive female.,N,CondNon,,1850,Y,2014-07-24 00:00:00.000,314,N,2014-07-24 00:00:00.000,rball,HSSWP,slowe,2014-08-12 08:31:13.200,D,2014-08-12 08:31:13.200
411,"2",2016,S,Long term captive female.,N,CondNon,,784,N,2016-08-18 00:00:00.000,307,N,2016-08-18 00:00:00.000,rball,HSSWP,tfowler,2016-08-21 09:35:52.440,D,2016-08-21 09:35:52.440
413,"1",2009,S,Papilloma Virus,U,CondRel,G,1052,N,2009-10-02 00:00:00.000,357,N,2009-03-08 00:00:00.000,mlowe,HSSWP,mlowe,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
413,"1",2010,S,No significant changes.Facility veterinarian Dr. Ray Ball,N,CondRel,G,1052,N,2008-10-02 00:00:00.000,348,N,2009-12-06 00:00:00.000,mlowe,HSSWP,slowe,2010-01-15 18:27:48.720,D,2010-01-15 18:27:48.720
413,"1",2011,S,Transferred to Cincinnati from HS on the 3rd Nov 2010. Had routine exam done on the 8th Feb 2011. She has been doing well since her arrival. Good appetite and attitude. Weight stable and blood work looks good; platelets back to normal.,N,CondRel,G,889,N,2011-02-08 00:00:00.000,337,N,2011-02-08 00:00:00.000,mcampbell,CIN,mcampbell,2011-02-20 15:22:06.160,D,2011-02-20 15:22:06.160
413,"1",2012,S,Exam done on 21st Feb 2012. She is in excellent body condition and health. No problems since her arrival at Cincinnati in Nov 2010.,N,CondRel,G,968,N,2012-02-21 00:00:00.000,351,N,2012-02-21 00:00:00.000,mcampbell,CIN,mcampbell,2012-02-26 18:20:42.520,D,2012-02-26 18:20:42.520
413,"1",2013,S,Last exam done on 18th October 2012. She is in excellent body condition and health. No problems since her arrival at Cincinnati in Nov 2010. We have been working on getting her into our med pool but she has been a challenge since her last exam.,N,CondRel,G,923,N,2012-10-18 00:00:00.000,372,N,2012-10-18 00:00:00.000,mcampbell,CIN,mcampbell,2013-02-15 09:59:20.853,D,2013-02-15 09:59:20.853
413,"1",2014,S,Exam done on the 3rd April 2014. She is in excellent body condition and health. No problems since her arrival at Cincinnati in Nov 2010. ,N,CondNon,G,934,N,2014-04-03 00:00:00.000,368,N,2014-04-03 00:00:00.000,mcampbell,CIN,mcampbell,2014-04-05 07:59:35.593,D,2014-04-05 07:59:35.593
413,"1",2015,S,Last exam done on the 13th October 2014. She was in excellent body condition and health. No problems since her arrival at Cincinnati in Nov 2010. ,N,CondNon,G,934,N,2014-10-13 00:00:00.000,335,N,2014-10-13 00:00:00.000,mcampbell,CIN,mcampbell,2015-04-17 11:13:34.300,D,2015-04-17 11:13:34.300
413,"1",2016,S,Last exam done on the 13th October 2014. She was in excellent body condition and health. No problems since her last exam. ,X,CondNon,G,934,Y,2016-06-30 00:00:00.000,335,Y,2016-06-30 00:00:00.000,mcampbell,CIN,mcampbell,2016-06-30 14:55:59.890,D,2016-06-30 14:55:59.890
413,"1",2019,S,long term captive female  ,N,CondNon,G,1061,N,2019-03-08 00:00:00.000,351,N,2019-03-08 00:00:00.000,sgearhart,HSSWP,tfowler,2019-03-30 13:19:58.013,D,2019-03-30 13:19:58.013
413,"2",2009,S, History 0f previous mpv.Ongoing issues with skin lesions.,N,CondRel,G,478,N,2008-10-02 00:00:00.000,348,Y,2009-08-02 00:00:00.000,mlowe,HSSWP,slowe,2009-09-02 19:21:08.017,D,2009-09-02 19:21:08.017
413,"2",2010,G,U,A,CondRel,G,828,N,2010-08-19 00:00:00.000,349,N,2010-08-19 00:00:00.000,mwalsh,HSSWP,slowe,2010-08-24 14:22:47.553,nadimey,2010-08-24 15:22:15.420
413,"2",2011,S,Exam done on 5th July 2011. She is in excellent body condition and health. No problems since her arrival at Cincinnati in Nov 2010.,N,CondRel,G,939,N,2011-07-05 00:00:00.000,345,N,2011-07-05 00:00:00.000,mcampbell,CIN,mcampbell,2011-08-04 15:58:01.870,D,2011-08-04 15:58:01.870
413,"2",2012,S,Last exam done on 21st Feb 2012. She is in excellent body condition and health. No problems since her arrival at Cincinnati in Nov 2010. We have been working on getting her into our med pool but she has been a challenge since her last exam.,X,CondRel,G,968,Y,2012-09-01 00:00:00.000,351,Y,2012-09-01 00:00:00.000,mcampbell,CIN,mcampbell,2012-09-01 07:37:07.390,D,2012-09-01 07:37:07.390
413,"2",2013,S,Last exam done on 14th March 2013. She is in excellent body condition and health. No problems since her arrival at Cincinnati in Nov 2010. We have been working on getting her into our med pool consistently but she continues to be a  challenge.,N,CondRel,G,898,N,2013-03-14 00:00:00.000,372,N,2013-03-14 00:00:00.000,mcampbell,CIN,mcampbell,2013-08-01 11:10:51.707,D,2013-08-01 11:10:51.707
