"MLog","TagType","DateApplied","TagId","Info","Event","EventDate","CreateBy","CreateDate","UpdateBy","UpdateDate"
191,FB,1982-09-02 00:00:00.000,"5,4",,Release,1982-09-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
192,FB,1988-06-07 00:00:00.000,K,,Release,1988-06-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
192,Radio,1988-06-07 00:00:00.000,,,Release,1988-06-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
197,FB,1991-06-06 00:00:00.000,A,,Release,1991-06-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
197,Radio,1991-06-06 00:00:00.000,,,Release,1991-06-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
199,FB,1989-10-23 00:00:00.000,"19",,Release,1989-10-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
199,Pit-L,1989-10-23 00:00:00.000,"00001D78B8",,Release,1989-10-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
199,Pit-R,1989-10-23 00:00:00.000,"00001EAABC",,Release,1989-10-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
199,Radio,1989-10-23 00:00:00.000,,,Release,1989-10-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
200,FB,2011-01-27 00:00:00.000,R5,"""5"" is upside down",Release,2011-02-15 00:00:00.000,dszemer,2011-06-03 09:31:58.600,D,2011-06-03 09:31:58.600
200,Pit-L,2011-01-27 00:00:00.000,"0006725273",,Release,2011-02-15 00:00:00.000,dszemer,2011-06-03 09:30:14.850,D,2011-06-03 09:30:14.850
200,Pit-R,2011-01-27 00:00:00.000,"000671C37A",,Release,2011-02-15 00:00:00.000,dszemer,2011-06-03 09:31:04.480,D,2011-06-03 09:31:04.480
200,Satellite,2011-02-15 00:00:00.000,"9101",,Release,2011-02-15 00:00:00.000,nadimey,2012-01-30 15:38:37.977,D,2012-01-30 15:38:37.977
206,FB,1990-04-10 00:00:00.000,"20",,Release,1990-04-10 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
206,Radio,1990-04-10 00:00:00.000,,,Release,1990-04-10 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
207,FB,1991-07-30 00:00:00.000,"31",,Release,1991-07-30 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
207,Radio,1991-07-30 00:00:00.000,,,Release,1991-07-30 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
209,FB,1991-07-02 00:00:00.000,"28",,Release,1991-07-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
209,Pit-L,1991-07-02 00:00:00.000,"000864271",,Release,1991-07-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
209,Pit-R,1991-07-02 00:00:00.000,"001112600",,Release,1991-07-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
209,Radio,1991-07-02 00:00:00.000,,,Release,1991-07-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
210,FB,1990-10-19 00:00:00.000,"24",,Release,1990-10-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
211,FB,1997-04-01 00:00:00.000,"53",,Release,1997-04-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
211,Pit-L,1997-04-01 00:00:00.000,"00000CF610",,Release,1997-04-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
211,Pit-R,1997-04-01 00:00:00.000,"000063694B",,Release,1997-04-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
211,Radio,1997-04-01 00:00:00.000,,,Release,1997-04-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
211,Radio,1997-05-17 00:00:00.000,,,Rescue,1997-05-17 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
214,FB,1995-09-28 00:00:00.000,"55",,Release,1995-09-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
214,Pit-L,1995-09-28 00:00:00.000,"0000F83023",,Release,1995-09-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
214,Pit-R,1995-09-28 00:00:00.000,"0000636C6C",,Release,1995-09-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
217,FB,1990-12-10 00:00:00.000,"26",,Release,1990-12-10 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
219,FB,1990-08-21 00:00:00.000,"21",,Release,1990-08-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
219,Pit-L,2020-11-16 00:00:00.000,"0007BAA409",,"",,lbraso,2020-11-16 10:10:18.397,D,2020-11-16 10:10:18.397
219,Pit-R,2020-11-16 00:00:00.000,"0007B8EAB7",,"",,lbraso,2020-11-16 10:10:56.580,D,2020-11-16 10:10:56.580
219,Radio,1990-08-21 00:00:00.000,,,Release,1990-08-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
220,FB,1990-08-21 00:00:00.000,"22",,Release,1990-08-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
220,Pit-L,1990-08-21 00:00:00.000,"0001D1F085",,Release,1990-08-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
220,Radio,1990-08-21 00:00:00.000,,,Release,1990-08-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
221,FB,1990-11-07 00:00:00.000,"25",,Release,1990-11-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
221,Radio,1990-11-07 00:00:00.000,,,Release,1990-11-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
223,Pit-L,1994-07-19 00:00:00.000,"0001328C47",,Release,1994-07-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
223,Pit-R,1994-07-19 00:00:00.000,"00013418CB",,Release,1994-07-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
223,Radio,1994-07-19 00:00:00.000,,,Release,1994-07-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
228,FB,1991-07-15 00:00:00.000,"29",,Release,1991-07-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
228,Radio,1991-07-15 00:00:00.000,,,Release,1991-07-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
231,FB,1991-06-25 00:00:00.000,"27",,Release,1991-06-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
233,FB,1991-07-24 00:00:00.000,"30",,Release,1991-07-24 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
233,Radio,1991-07-24 00:00:00.000,,,Release,1991-07-24 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
237,FB,1986-03-28 00:00:00.000,"4",,Release,1986-03-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
237,Radio,1986-03-28 00:00:00.000,,,Release,1986-03-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
239,FB,1995-06-01 00:00:00.000,"48",,Release,1995-06-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
239,Pit-L,1995-06-01 00:00:00.000,"0000641F89",,Release,1995-06-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
239,Pit-R,1995-06-01 00:00:00.000,"00004E779C",,Release,1995-06-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
239,Radio,1995-06-01 00:00:00.000,,,Release,1995-06-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
241,FB,2002-02-18 00:00:00.000,W4,,Release,2002-02-18 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
241,Pit-L,2002-02-18 00:00:00.000,"000600F367",,Release,2002-02-18 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
241,Pit-L,2002-06-04 00:00:00.000,"000600D820",,Rescue,2002-06-04 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
241,Pit-R,2002-02-18 00:00:00.000,"00060006DC",,Release,2002-02-18 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
241,Pit-R,2002-06-04 00:00:00.000,"000600EABA",,Rescue,2002-06-04 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
241,Satellite,2002-02-18 00:00:00.000,,,Release,2002-02-18 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
241,Sonic,2002-02-18 00:00:00.000,,,Release,2002-02-18 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
241,VHF,2002-02-18 00:00:00.000,,,Release,2002-02-18 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
243,FB,1992-04-23 00:00:00.000,"34",,Release,1992-04-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
244,FB,1992-05-28 00:00:00.000,"36",,Release,1992-05-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
244,Radio,1992-05-28 00:00:00.000,,,Release,1992-05-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
245,FB,1997-04-29 00:00:00.000,"65",,Release,1997-04-29 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
245,Pit-L,1997-04-29 00:00:00.000,"0001D388F2",,Release,1997-04-29 00:00:00.000,D,2008-05-14 00:00:00.000,dszemer,2014-02-03 07:53:59.310
245,Radio,1997-04-29 00:00:00.000,,,Release,1997-04-29 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
246,FB,1991-11-12 00:00:00.000,"33",,Release,1991-11-12 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
246,Pit-L,1991-11-12 00:00:00.000,"00002113F3",,Release,1991-11-12 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
246,Pit-R,1991-11-12 00:00:00.000,"0000244C4A",,Release,1991-11-12 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
246,Radio,1991-11-12 00:00:00.000,TTB034,,Release,1991-11-12 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
247,FB,1986-03-28 00:00:00.000,"5",,Release,1986-03-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
247,Radio,1986-03-28 00:00:00.000,,,Release,1986-03-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
254,FB,1992-09-21 00:00:00.000,"35",,Release,1992-09-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
255,Pit-L,1994-06-22 00:00:00.000,"00000D4682",,Release,1994-06-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
255,Pit-R,1994-06-22 00:00:00.000,"00001FE54A",,Release,1994-06-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
255,Radio,1994-06-22 00:00:00.000,,,Release,1994-06-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
258,FB,2008-02-11 00:00:00.000,"6",,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
258,GPS,2008-02-11 00:00:00.000,,,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
258,GPS,2020-02-23 00:00:00.000,"45754",,Release,2010-02-23 00:00:00.000,nadimey,2011-06-06 12:53:51.000,D,2011-06-06 12:53:51.000
258,Pit-L,2008-02-11 00:00:00.000,"0006720709",,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
258,Pit-R,2008-02-11 00:00:00.000,"000671A495",,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
258,VHF,2008-02-11 00:00:00.000,,,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
259,FB,1992-10-13 00:00:00.000,"40",,Release,1992-10-13 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
259,Radio,1992-10-13 00:00:00.000,,,Release,1992-10-13 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
261,Pit-L,1995-08-31 00:00:00.000,"00000CEF09",,Release,1995-08-31 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
261,Pit-R,1995-08-31 00:00:00.000,"000049DE5D",,Release,1995-08-31 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
261,Radio,1995-08-31 00:00:00.000,,,Release,1995-08-31 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
264,Radio,1985-02-19 00:00:00.000,,,Release,1985-02-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
265,FB,1981-05-06 00:00:00.000,X,,Release,1981-05-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
266,FB,1981-05-06 00:00:00.000,E,,Release,1981-05-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
267,FB,1984-06-28 00:00:00.000,"7",,Birth,1984-06-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
269,FB,1992-07-28 00:00:00.000,"38",,Release,1992-07-28 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
271,FB,1992-10-07 00:00:00.000,"39",,Release,1992-10-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
271,Radio,1992-10-07 00:00:00.000,,,Release,1992-10-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
271,Satellite,1992-10-07 00:00:00.000,,"1882/3055",Release,1992-10-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
274,FB,1995-07-20 00:00:00.000,"47",,Release,1995-07-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
274,Pit-L,1995-07-20 00:00:00.000,"000049EF1D",,Release,1995-07-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
274,Pit-R,1995-07-20 00:00:00.000,"00004B1965",,Release,1995-07-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
274,Radio,1995-07-20 00:00:00.000,,,Release,1995-07-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
275,FB,1993-06-17 00:00:00.000,"42",,Release,1993-06-17 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
275,Pit-L,1993-06-17 00:00:00.000,"00000D429D",,Release,1993-06-17 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
275,Pit-R,1993-06-17 00:00:00.000,"000014476D",,Release,1993-06-17 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
275,Radio,1993-06-17 00:00:00.000,,,Release,1993-06-17 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
276,Pit-L,2002-02-15 00:00:00.000,"00001FE320",,Release,2002-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
276,Pit-R,2002-02-15 00:00:00.000,"00001FE583",,Release,2002-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
276,Satellite,2002-02-15 00:00:00.000,,,Release,2002-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
276,Sonic,2002-02-15 00:00:00.000,,,Release,2002-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
276,VHF,2002-02-15 00:00:00.000,,,Release,2002-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
279,FB,1995-09-06 00:00:00.000,"57",,Release,1995-09-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
279,Pit-L,1995-09-06 00:00:00.000,"00001C4E5C",,Release,1995-09-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
279,Pit-R,1995-09-06 00:00:00.000,"0000145A78",,Release,1995-09-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
279,Radio,1995-09-06 00:00:00.000,,,Release,1995-09-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
280,Pit-L,1994-07-19 00:00:00.000,"0001DB73F8",,Release,1994-07-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
280,Pit-R,1994-07-19 00:00:00.000,"000134283D",,Release,1994-07-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
280,Radio,1994-07-19 00:00:00.000,,,Release,1994-07-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
282,FB,1996-08-20 00:00:00.000,"50",,Release,1996-08-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
282,Pit-L,1996-08-20 00:00:00.000,"0000265F87",,Release,1996-08-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
282,Pit-R,1996-08-20 00:00:00.000,"00002671BB",,Release,1996-08-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
282,Radio,1996-08-20 00:00:00.000,,,Release,1996-08-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
285,FB,2006-02-21 00:00:00.000,H2,,Release,2006-02-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
285,GPS,2006-02-21 00:00:00.000,,,Release,2006-02-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
285,GPS,2007-02-20 00:00:00.000,,,Release,2007-02-20 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
285,GPS,2008-01-08 00:00:00.000,,,Release,2008-01-08 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
285,Pit-L,1986-07-11 00:00:00.000,"000114116",,Birth,1986-07-11 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
285,Pit-L,2008-01-08 00:00:00.000,"00063DF09E",,Release,2008-01-08 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
285,Pit-R,1986-07-11 00:00:00.000,"000118032",,Birth,1986-07-11 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
285,Pit-R,2008-01-08 00:00:00.000,"00063DDE8",,Release,2008-01-08 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
285,Sonic,2006-02-21 00:00:00.000,,,Release,2006-02-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
285,VHF,2006-02-21 00:00:00.000,,,Release,2006-02-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
285,VHF,2007-02-20 00:00:00.000,,,Release,2007-02-20 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
285,VHF,2008-01-08 00:00:00.000,,,Release,2008-01-08 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
286,FB,1995-06-01 00:00:00.000,"52",,Transfer,1995-06-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
286,Pit-L,1995-06-01 00:00:00.000,"0011E0518",,Transfer,1995-06-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
286,Pit-L,1997-05-27 00:00:00.000,"00011E0518",,Release,1997-05-27 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
286,Pit-R,1995-06-01 00:00:00.000,"0011E009F",,Transfer,1995-06-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
286,Pit-R,1997-05-27 00:00:00.000,"00011E009F",,Release,1997-05-27 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
286,Radio,1995-06-01 00:00:00.000,,,Transfer,1995-06-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
286,Radio,1997-05-27 00:00:00.000,,,Release,1997-05-27 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
288,FB,1993-07-29 00:00:00.000,"43",,Release,1993-07-29 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
288,Pit-L,1993-07-29 00:00:00.000,"000015BF79",,Release,1993-07-29 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
288,Pit-R,1993-07-29 00:00:00.000,"0000268E3A",,Release,1993-07-29 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
289,FB,1993-09-07 00:00:00.000,"44",,Release,1993-09-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
289,Pit-L,1993-09-07 00:00:00.000,"00004D9670",,Release,1993-09-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
289,Pit-R,1993-09-07 00:00:00.000,"00001A8A4A",,Release,1993-09-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
289,Radio,1993-09-07 00:00:00.000,,,Release,1993-09-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
290,FB,1995-09-06 00:00:00.000,"56",,Release,1995-09-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
290,Pit-L,1995-09-06 00:00:00.000,"0000648513",,Release,1995-09-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
290,Pit-R,1995-09-06 00:00:00.000,"0001513A16",,Release,1995-09-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
290,Radio,1995-09-06 00:00:00.000,,,Release,1995-09-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
292,Pit-L,1996-09-20 00:00:00.000,"0000F66251",,Release,1996-09-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
292,Pit-R,1996-09-20 00:00:00.000,"00006379FE",,Release,1996-09-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
292,Radio,1996-09-20 00:00:00.000,,,Release,1996-09-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
293,FB,1993-03-25 00:00:00.000,"41",,Release,1993-03-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
295,FB,1995-08-25 00:00:00.000,"73",,Release,1995-08-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
295,Pit-L,1995-08-25 00:00:00.000,"000076DEEB",,Release,1995-08-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
295,Pit-R,1995-08-25 00:00:00.000,"0000625811",,Release,1995-08-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
295,Radio,1995-08-25 00:00:00.000,,,Release,1995-08-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
297,Pit-L,1994-06-15 00:00:00.000,"00001FDB63",,Release,1994-06-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
297,Pit-R,1994-06-15 00:00:00.000,"00001D794A",,Release,1994-06-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
302,Radio,1993-09-21 00:00:00.000,,,Release,1993-09-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
306,FB,1994-06-08 00:00:00.000,"45",,Release,1994-06-08 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
306,Pit-L,1994-06-08 00:00:00.000,"0000220948",,Release,1994-06-08 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
306,Pit-R,1994-06-08 00:00:00.000,"00001FE53F",,Release,1994-06-08 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
306,Radio,1994-06-08 00:00:00.000,,,Release,1994-06-08 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
309,FB,2000-03-01 00:00:00.000,"80",,Release,2000-03-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
309,Pit-L,1997-09-25 00:00:00.000,"0000648E47",,Release,1997-09-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
309,Pit-R,1997-09-25 00:00:00.000,"00004ED5F2",,Release,1997-09-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
309,Radio,1997-09-25 00:00:00.000,,,Release,1997-09-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
309,Radio,1999-03-04 00:00:00.000,,,Release,1999-03-04 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
309,Radio,2000-03-01 00:00:00.000,,,Release,2000-03-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
310,Pit-L,1993-07-01 00:00:00.000,"00001C3B3F",,Rescue,1993-07-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
310,Pit-R,1993-07-01 00:00:00.000,"00001CB567",,Rescue,1993-07-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
312,Pit-L,1994-09-01 00:00:00.000,"00000E08F4",,Release,1994-09-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
312,Pit-R,1994-09-01 00:00:00.000,"00001D8578",,Release,1994-09-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
312,Radio,1994-09-01 00:00:00.000,,,Release,1994-09-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
